Paziente,870,1436,431,2019
146,0.40746108,0.17092663,0.0641627,0.9894639
147,0.36579952,0.19371998,0.066227645,0.9961616
149,0.50037336,0.1253109,0.019114435,1.0016748
150,0.46008173,0.24033833,0.0767768,0.994519
153,0.3375661,0.22096974,0.11040786,0.99908376
155,0.3586944,0.23965704,0.1280947,0.995919
158,0.35535672,0.21608126,0.09232929,1.0021198
159,0.4493709,0.12896657,0.04714176,0.9920857
161,0.3713403,0.15746802,0.0984087,0.98080504
163,0.3386272,0.28718662,0.17270184,0.9970106
166,0.3868384,0.18226844,0.08165169,1.0009661
168,0.36873564,0.19991887,0.071575224,0.99769616
169,0.50632596,0.14143437,0.012979478,1.0129268
170,0.3756331,0.14672023,0.05043152,0.99391854
171,0.3929154,0.15651602,0.035417676,1.009971
175,0.30110654,0.16250473,0.06977886,1.0555646
176,0.36581197,0.28368247,0.10706511,0.9843528
178,0.4221355,0.17356414,0.063355625,0.98390913
182,0.38018265,0.19771165,0.09011504,0.9985622
183,0.34001574,0.23211569,0.14143103,1.0046729
188,0.37796155,0.12866193,0.069158316,0.98784316
189,0.4331093,0.13829923,0.057284325,0.99917126
190,0.4605548,0.14894593,0.044007093,1.008796
193,0.3709403,0.2056874,0.11217901,0.9766445
197,0.4264402,0.14103019,0.06264719,0.9743861
199,0.49728057,0.11753881,0.0054584444,1.0036961
200,0.41906032,0.18755794,0.08148688,1.0069261
205,0.43854728,0.2299782,0.09831086,1.0202577
