Patient,Slice,Feature_1005,Feature_853,Feature_62,Feature_804,Feature_5,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
57.0,173.0,6.1471977,4.3030286,15.8568945,9.245548,44.416485,0.2361826749460518,0.6611661490866096,5.311137534680936,3.8795378811232952,16.866555161557937,50.0
57.0,172.0,6.150271,4.3111315,15.940017,9.123359,44.151413,0.1870088755723896,0.6720157668455461,5.585165922324608,4.567245180620724,17.329525517706188,47.0
57.0,170.0,6.135188,4.27813,16.181477,9.433661,44.30596,0.1744486509224205,0.599950050718312,3.765578991647136,2.802235442581576,19.013566482380373,60.7
57.0,169.0,6.209582,4.3846717,16.314474,9.361429,44.34645,0.2157177539353121,0.523793257364013,2.753073850732242,2.601221708826063,20.9085263828211,61.5
57.0,171.0,6.120178,4.2835546,15.995027,9.37093,44.29113,0.1583864236259864,0.640550102361316,4.777297162836335,4.052542115227816,17.76014977360791,55.0
58.0,218.0,5.923146,4.0679,14.234485,10.00518,42.682777,0.1094148596938775,0.5629930703975454,1.874920280612245,2.0133131377551017,25.61091509672389,59.7
58.0,217.0,5.914824,4.073104,14.225719,9.799649,42.93649,0.1100338739730876,0.5383669115379874,2.11376541904907,2.087403700080137,24.784008278672847,55.0
58.0,216.0,5.9369617,4.0746303,14.514344,9.369665,43.371395,0.1284938271604938,0.5006863483167902,2.591111111111111,2.051733333333333,24.189312902190053,64.0
58.0,215.0,5.9546404,4.1021,14.807622,9.130775,43.78463,0.1704775433419807,0.4704405347439694,2.4746036011824777,2.354567841648888,23.01921341623171,60.0
58.0,214.0,5.9723477,4.14111,15.167314,9.115108,44.30333,0.1851963291710545,0.4497670929927082,1.966248258449382,2.468913730286955,22.334133281253727,60.0
59.0,178.0,5.79349,4.002422,14.633285,10.253501,42.527542,0.2846902264483874,0.4554623692160245,4.821904715223997,3.2401235173022256,27.33781520082212,20.0
59.0,177.0,5.7896786,3.978939,14.552445,10.219908,42.457275,0.2325427720107651,0.5152001739691036,5.059592464436754,4.255094194540561,27.307962865374904,19.700000000000003
59.0,176.0,5.771355,3.9389033,14.318667,10.115861,42.45617,0.2004780509112087,0.5518971376461373,5.832682181076948,4.200684316532795,28.022913587963103,5.0
59.0,174.0,5.762685,3.9199224,13.938479,9.174909,42.16298,0.2280545393124367,0.5053752718869307,3.779168972680031,4.151959692084325,28.09598543417166,7.200000000000003
59.0,175.0,5.7576995,3.9343495,14.064288,9.646148,42.31821,0.2032486463973344,0.5349567575975257,4.380258225739275,4.744976051645148,28.670841799895275,10.0
60.0,158.0,9.287386,4.4833446,15.648822,10.068807,41.528812,0.401080389029896,0.4971211372510405,4.05204285618023,3.7056220659913297,23.91493246855304,24.1
60.0,157.0,9.101988,4.504781,15.66112,9.9083605,41.488194,0.4029836417069801,0.5021807748413355,4.895881891737648,4.162078841958728,24.15575272007166,20.40000000000001
60.0,155.0,9.353843,4.4890704,15.660691,10.068561,41.3839,0.3514970463376833,0.5214770015936955,4.30423844927113,3.999168931515464,24.141101322748284,29.0
60.0,156.0,8.865517,4.496666,15.671662,9.961213,41.379288,0.3616343519717981,0.5152630999716046,4.120176686699653,4.456476034742721,23.621082100751803,31.0
60.0,154.0,9.469058,4.4910493,15.728017,9.843782,41.47672,0.3857394648293543,0.5454327694513973,4.116224963948085,3.315199487261657,24.387520076134635,25.0
61.0,246.0,6.7880993,4.4389586,15.865811,11.246726,42.118916,0.0839112061642181,0.5135771798974023,2.116130047849228,2.045173144722879,23.38027505419845,38.0
61.0,244.0,6.7609496,4.4088025,15.700366,11.245611,41.818203,0.0888782269808001,0.5689054942592291,2.2162796113453926,1.8592852593509144,26.09116383923772,41.2
61.0,245.0,6.7783656,4.427784,15.834073,11.270886,42.087437,0.0855308303107538,0.5350106830360808,2.3086189807099515,1.601575008986047,24.928530894537477,43.0
61.0,242.0,6.8102827,4.415928,15.6434965,11.051319,41.485157,0.094127788778101,0.5905169755493155,2.573316582766727,3.20431081912036,28.068256031170783,38.0
61.0,243.0,6.786371,4.4148912,15.657611,11.252643,41.692516,0.0912049634077687,0.601694831628142,2.206968943516607,2.550795177331582,26.797161053263395,43.0
62.0,207.0,6.1136475,4.1752734,15.176604,9.324131,43.818214,0.1467264861400417,0.539774968074878,4.186803396891524,3.714379105912514,20.54018765564773,25.0
62.0,206.0,6.042887,4.132105,15.329476,9.447404,44.08595,0.1194000588177629,0.5072874021508522,3.7357366924811295,2.663047740417606,21.830910573701946,27.300000000000004
62.0,205.0,6.036738,4.089775,15.316525,9.831165,44.235855,0.127186992707877,0.5178976586598336,4.960035043417765,3.446056327140612,23.28588548621943,35.0
62.0,201.0,6.1242867,4.062616,15.714587,9.863527,44.343758,0.1490277777777777,0.4876695397112984,3.64108024691358,2.320246913580247,23.675933002668817,12.9
62.0,204.0,6.0814185,4.072909,15.262383,9.804129,44.014317,0.1379079846760919,0.5090276779868042,4.502885811009926,3.822783172451466,24.5642459850596,19.40000000000001
64.0,222.0,5.9571958,4.0996633,16.314287,10.671442,44.21117,0.22216796875,0.5986363751000155,3.9323577880859375,4.021240234375,28.02053021245992,48.0
64.0,226.0,5.3468866,3.4765825,16.877922,10.7852125,44.161007,0.3605465078763905,0.4825772703036755,3.7865028265230256,4.128813701973656,28.054087751288964,44.0
64.0,223.0,5.688349,3.7952404,16.193605,11.022503,44.573795,0.2584717750436854,0.5936646362307871,4.040801740988633,3.3973220507359536,27.75314372707732,45.0
64.0,224.0,5.509991,3.5975127,16.242289,10.891929,44.29973,0.2782970195852037,0.549232423581766,3.8065633491594255,3.3320659188257507,28.313966677991864,42.0
64.0,225.0,5.4437003,3.5540767,16.447735,10.630072,44.351048,0.3411770091789319,0.4989448057816392,4.3931473566834205,4.052778041195648,28.13958585838618,43.2
65.0,130.0,1.2167388,0.0,11.5435505,4.0887704,15.4953985,0.2100949388702958,0.586890703930192,3.438562939689912,2.9853835120551877,24.770238885503367,21.1
65.0,131.0,1.9840871,0.0,11.683622,3.98146,15.1886015,0.2623246522860422,0.6557862814269931,3.588944708635829,3.407045213995021,23.62361949417097,25.8
65.0,127.0,1.1069757,0.0,11.735813,3.9925685,15.458026,0.2995904244050561,0.468138636049088,3.104300543746911,3.722618459148365,24.02332412928693,28.700000000000003
65.0,128.0,1.2375125,0.0,11.697207,4.074246,15.675364,0.2955680875205338,0.5172900607270781,3.3743162458297347,3.1467764060356656,24.927618518945003,26.200000000000003
65.0,129.0,1.2796322,0.0,11.491109,4.0794153,15.550326,0.2435006389944154,0.525852548067548,4.277971324031442,3.0095761628823023,25.179876169023373,19.8
68.0,196.0,6.8976974,4.488655,16.344374,10.398931,42.70479,0.1554059918941837,0.5221523512833002,3.3055038091995006,2.6259773384345224,25.870838869071783,37.6
68.0,201.0,6.833606,4.4338317,15.938663,9.893389,42.19992,0.0754302195161032,0.5100318619284792,1.4555359717993912,1.914731613523474,22.84739356020158,28.0
68.0,200.0,6.8651295,4.4586883,16.018387,10.016806,42.417736,0.0754950495049504,0.5176948371876227,1.7607832565434762,1.840775414175081,23.5010083498753,38.0
68.0,199.0,6.8848085,4.448315,16.077599,10.139731,42.734684,0.0719860429153918,0.5320935239943054,1.6134707013567182,1.6620297248894735,23.77201383330792,27.800000000000004
68.0,197.0,6.8921185,4.470679,16.2532,10.3544855,43.065826,0.1177909270216962,0.5413485997876145,2.83784352399737,2.2751084812623272,26.08455425958809,39.80000000000001
69.0,245.0,6.4634395,4.2395554,16.49112,10.381729,43.82935,0.3696332838234266,0.4517411693227701,4.646560981530473,4.205250793049961,25.05797450922824,52.0
69.0,243.0,6.6867085,4.455538,16.307688,10.310395,43.18233,0.339569435548126,0.509538571720959,4.7657048227593,4.408520676779828,26.90052417809134,47.0
69.0,244.0,6.5984015,4.376398,16.315956,10.253963,43.51367,0.357940673828125,0.4613917054059324,4.913818359375,4.0458984375,26.32247690415676,51.0
69.0,242.0,6.778443,4.4922833,16.241055,10.335465,42.79171,0.3518846107200956,0.5398870737060163,4.164075928086617,4.3711175513652085,26.885104764450663,46.0
69.0,241.0,6.784281,4.473201,15.915299,10.110932,42.957005,0.3269659895352416,0.565929547068374,4.546456602031394,4.552169898430286,26.441552871197956,48.0
70.0,185.0,3.2940016,1.902285,11.183957,4.221973,14.316697,0.3373113854595336,0.5955160159001298,5.63517146776406,4.601426611796982,21.219200778989578,50.0
70.0,186.0,2.6666985,1.6628343,11.135838,4.5177083,14.333974,0.2990725326991676,0.6344317166112307,4.949298454221165,3.9062544589774073,21.67588097282288,46.0
70.0,187.0,2.9743476,1.5628015,11.128638,5.024738,14.306158,0.2530636929834799,0.6770309744495813,4.242358009103546,4.3659667476578,21.713090674212072,45.6
70.0,188.0,2.135611,1.6726929,11.150483,5.2267838,14.335977,0.2254459871049404,0.6677015383551134,3.509077963688145,3.917843439737352,21.82047378120008,37.7
70.0,184.0,3.444768,1.7041448,11.348286,4.4884663,14.164387,0.38464,0.5628494819453881,4.4365440000000005,3.704704,20.547820091509983,54.900000000000006
71.0,213.0,5.787185,4.193129,16.227983,11.462582,41.221092,0.4594697827071073,0.4947137654440852,3.3043232231779087,3.4835898596650066,33.03439437626408,54.0
71.0,214.0,5.832972,4.2965403,16.283468,11.602228,41.695198,0.450508483868315,0.5398262261482248,3.6896192538581727,3.954579095967764,30.877846072309445,55.0
71.0,215.0,6.0002923,4.477351,16.082035,11.510384,42.339607,0.3926289146912853,0.6099049026028748,4.071556492489476,4.731597068483555,28.3788334461001,58.0
71.0,212.0,5.680101,3.9813366,15.992625,11.444241,40.5135,0.4725,0.4574217928483833,3.244166666666667,3.16358024691358,35.43773472831281,56.0
71.0,202.0,5.2728705,3.6581235,15.508864,10.259539,40.23509,0.4661036626791996,0.4881208732939041,3.525115883076341,3.96240142413636,30.0259485145825,48.0
74.0,89.0,8.060365,6.896006,12.6221075,8.805184,15.902367,0.2286800908976139,0.6369838725081683,4.3757732609519,3.688328493877036,21.761219662494373,41.0
74.0,90.0,7.967492,7.0237794,12.440133,9.040413,16.39675,0.2081707811866046,0.5977489174347024,3.830779314003932,3.86055366561593,21.127486756593505,48.7
74.0,86.0,8.503835,7.744169,12.780366,6.1644077,15.8229885,0.2499890355686154,0.634758387873416,4.3165212052102975,3.674400245603263,20.29354867913072,44.0
74.0,87.0,8.410802,6.7467914,12.857009,7.741663,16.267796,0.2661528179995545,0.6401676713712908,4.651049231454667,4.259621296502561,21.45928463259725,35.4
74.0,88.0,8.43969,7.1385,12.838817,9.165961,16.467468,0.3031321975138232,0.6059821209182398,5.417554109253746,5.411374780312819,22.33820604628063,34.0
75.0,218.0,6.619708,4.3835497,16.063713,10.861177,43.95833,0.4643930795847751,0.4262872160328974,4.040138408304498,2.870732179930795,23.702456374089195,44.0
75.0,219.0,6.614824,4.39122,16.158747,10.7139635,43.5952,0.4794120020315073,0.410068124685526,3.8975607672262806,3.2970320057337874,24.381338053952625,42.8
75.0,220.0,6.63219,4.439891,16.331003,10.717993,43.69761,0.4051066613866841,0.4617639112038971,3.693083796766584,4.016080990341076,24.3524572272863,46.0
75.0,221.0,6.660375,4.519889,16.339157,10.732443,43.619194,0.3897263133040152,0.5165100848324355,3.975452103774102,3.965703780848256,23.95407118041375,49.2
75.0,222.0,6.616623,4.499702,16.2508,10.702203,43.942272,0.3575767881815283,0.4806813661160419,5.098582208523754,4.275497927516208,23.39920192134182,46.0
76.0,192.0,5.7035437,4.339367,12.297262,7.265747,15.214344,0.2495988820454427,0.5189331154637722,3.583458413125615,3.3822265928264583,19.016225008102627,29.0
76.0,188.0,4.8978753,3.1655273,12.139347,7.2514305,14.04291,0.1770802331891949,0.5329521387638427,2.827436494459131,3.7430367115421648,22.86141738051542,20.8
76.0,189.0,5.855343,3.4646072,12.199663,7.00473,14.13919,0.2081426049461794,0.5207087361002154,2.6794357043540757,4.362886469090284,22.025715586377896,16.0
76.0,190.0,5.3005133,3.3307848,12.174273,6.48615,14.178229,0.2327767275782398,0.535671277060689,4.647237975215291,4.234247006931317,20.389328197052983,22.0
76.0,191.0,4.7560406,4.4042826,12.307575,6.90822,14.754058,0.2461484296276511,0.5053385032931021,4.373222935813231,3.847491167793709,19.548300762066543,32.6
78.0,202.0,5.8501625,4.479691,15.942328,10.916151,41.555035,0.1555864949530108,0.5516404941096454,2.2143281259597467,2.369382281280072,25.546965753012657,27.0
78.0,200.0,5.79584,4.450629,16.266764,10.986063,41.16953,0.1699368452615205,0.5252386956689261,2.7591312006896427,2.964281029216094,27.846626528104363,31.0
78.0,201.0,5.8095493,4.43689,16.05656,10.898033,41.445442,0.1569029815783063,0.52877606596315,2.0508611157961805,2.64764528400892,26.74387250185605,21.0
78.0,198.0,5.756334,4.383852,16.206217,10.920463,39.614098,0.1363626153949821,0.4776335903105584,4.149412636733227,2.188135935850497,28.64103672411977,38.2
78.0,199.0,5.8051033,4.4370103,16.257046,10.878937,40.316833,0.1539462809917355,0.5096973931858932,3.531487603305785,2.809896694214876,28.24708737304532,34.0
79.0,190.0,6.765027,4.9715734,15.821988,10.811726,43.217438,0.1513279121935587,0.6195034727894975,4.376972840890883,4.276668402499599,32.49882955664479,28.0
79.0,187.0,6.740759,4.876683,16.353476,10.804006,44.934002,0.1328580801379274,0.5914113120823867,3.8819908852596,2.9393890358322863,28.761980941312128,64.0
79.0,188.0,6.7655463,4.9364495,16.48467,10.819445,44.40079,0.1328389186330887,0.5957386134819146,4.165827219247802,3.5225751867274773,29.994981753830345,57.0
79.0,189.0,6.747632,4.9269066,16.172596,10.812526,43.702225,0.1549306319864034,0.6004096807070656,4.58332522230458,3.7877605823968215,31.265402724438683,40.0
79.0,186.0,6.784333,4.805433,16.318377,10.791294,44.607292,0.1628075078909958,0.6202666986309194,3.3536852757631976,2.7956739788173657,28.239804244907955,61.0
81.0,235.0,5.859213,4.2275553,16.430954,11.925604,44.45793,0.112273335315101,0.6670840010552852,2.983278834720571,3.200338139120095,23.075685821419327,65.30000000000001
81.0,234.0,6.0048647,4.4514313,16.727602,12.0233345,44.71739,0.0987645861069778,0.6811120627601476,2.166731928890281,2.444709844153809,23.075195607291967,62.0
81.0,233.0,6.1412544,4.6094503,16.556732,12.061859,44.5312,0.1189029756412376,0.653630062655312,2.4180618596290984,2.1416509768573087,23.24520305745133,48.0
81.0,231.0,6.108102,4.6454725,16.153767,12.095488,43.449516,0.2236355184758133,0.635116358314127,4.07029321034235,3.47572276319205,23.500071736927573,36.0
81.0,232.0,6.147196,4.621457,16.252066,12.170816,43.98957,0.1719732407826568,0.6080423197535064,3.2084681633497087,3.5673255872441025,23.25002789426406,46.2
82.0,263.0,6.1748095,4.3457484,14.391078,9.227355,43.902283,0.231424871740235,0.5450561414915926,1.979183399170614,3.204838630366012,16.79133795040491,44.0
82.0,261.0,6.1280055,4.315323,14.49203,9.112973,43.6304,0.22758937205986,0.5354383878362298,2.779950499106689,2.824829123571932,19.225903265321925,59.6
82.0,260.0,6.06182,4.2903647,14.549409,9.03595,43.519077,0.1990972222222222,0.5286115433118929,2.7872222222222223,1.9965972222222224,20.25889110767489,60.900000000000006
82.0,262.0,6.156222,4.3090944,14.450793,9.158865,43.787884,0.2246032778355879,0.5463841638881126,2.02159209157128,2.9112252861602497,17.900511231955583,52.400000000000006
82.0,259.0,6.0327897,4.270206,14.67784,8.953718,43.088318,0.2085625092909172,0.5200895311363963,1.8771262927647645,3.310072416063199,21.147552545467157,54.6
84.0,268.0,6.5561438,4.579551,16.544683,11.592419,42.865158,0.411973730668738,0.4250919238872231,3.1300727349763435,2.993760327660476,27.81446221254871,21.40000000000001
84.0,270.0,6.5717645,4.5910254,16.600262,11.424398,43.022385,0.3630442199729118,0.4114342861167496,3.414036248591309,3.838122021070915,28.17219705478464,15.0
84.0,269.0,6.550826,4.5745068,16.557436,11.625904,42.972645,0.3770122310563373,0.4456396128860725,2.8399623659805004,3.536160709670082,28.24810941163113,23.0
84.0,245.0,6.565336,4.8716083,16.27782,11.381278,42.115574,0.3156505320053335,0.5329614804175684,5.012077878302475,4.165218454783276,31.98944895869123,31.0
84.0,246.0,6.5565825,4.8707924,16.174068,11.433386,42.07618,0.2930971767536864,0.5642626326727869,4.931256661299472,4.042556005789448,30.105605129970925,29.6
85.0,243.0,2.3079863,0.027816594,9.218975,2.8244843,17.793966,0.1220165639669652,0.5796478094406167,2.2269333364395627,2.427564677515172,18.06172989458225,39.2
85.0,244.0,2.3615246,0.0,8.975492,2.8391752,18.03669,0.1150544192156126,0.5580250765843296,2.321542503283918,2.102458247325952,18.17693209104224,23.1
85.0,242.0,2.19802,0.0,9.27678,2.8762279,18.448755,0.1407817790089258,0.6087621074832692,3.638362573099416,2.597180670975685,17.829595553164893,35.400000000000006
85.0,241.0,2.003224,0.0,9.5156555,3.0332093,18.5594,0.1378034263236892,0.608654815414424,3.215827338129496,2.623259665648776,17.44443868529643,27.0
85.0,240.0,1.8359481,0.0,9.719786,3.256537,18.629198,0.11102294921875,0.5714679690118432,3.29779052734375,2.625,18.009867595229455,23.0
86.0,218.0,5.9294677,4.153951,14.956775,8.71477,41.876854,0.3518298322103316,0.4985423574649201,2.618575769586472,3.8322103316158014,24.26499342282709,59.3
86.0,219.0,6.289096,4.166557,15.789113,9.383489,41.773087,0.3757373365375612,0.3946541380678268,3.523922474329765,4.135326612777379,20.402502862747973,54.0
86.0,212.0,5.9853997,4.244306,15.129828,9.218221,43.031906,0.3215811965811966,0.3729367574551611,2.6467784352399737,2.60733070348455,25.51634182318694,64.5
86.0,213.0,6.023953,4.252686,15.043267,9.051135,42.866867,0.3010211857948483,0.3342332044917372,2.505105928974241,2.7407407407407405,26.40236750794051,62.2
86.0,217.0,6.0509872,4.2337074,14.730258,8.521157,42.484592,0.3060830665321696,0.3982441943440162,2.6147975965966403,2.7119863163896323,26.790012661615524,60.0
87.0,383.0,6.9429226,4.4418635,15.570746,9.417871,41.561005,0.2511109626115139,0.4890086917156731,5.044004143138761,3.958802499248221,18.68764964943017,33.0
87.0,382.0,7.207548,4.4278793,15.485684,9.392424,41.451668,0.2509092700388338,0.4841801765398815,5.023062208027849,4.55850116173102,18.66350769223368,30.0
87.0,381.0,7.590625,4.4267254,15.413346,9.3532295,41.42499,0.2589068415359653,0.4876478804203155,5.267002433747972,4.171004597079502,18.746915527700796,33.0
87.0,379.0,7.657443,4.430114,15.317746,9.329259,41.408836,0.2973578230268358,0.4973114550666246,3.673943317399978,5.007188829086529,19.10545730756772,27.5
87.0,380.0,7.634982,4.4299636,15.355214,9.33239,41.3612,0.2734083044982699,0.5003432881451392,4.075743944636678,4.654636678200692,18.899739128243805,29.0
88.0,220.0,6.735794,4.5656385,16.730871,10.895284,44.454544,0.0661478922022058,0.5924383276359986,1.2225351645297635,1.6868936166682569,25.49708612978013,59.0
88.0,221.0,6.7457843,4.557618,16.802826,10.969148,44.569557,0.0687235996326905,0.5868028747507948,1.1454178145087237,1.8289399040914196,25.35028954697577,59.0
88.0,219.0,6.722171,4.5626774,16.61498,10.693978,44.28026,0.0684858694580541,0.5538817820157251,1.2930313902498618,1.205148978305878,25.47917818899943,55.60000000000001
88.0,218.0,6.7148166,4.571544,16.56779,10.625561,44.31163,0.0889259116863884,0.5356660026276351,1.3598853242580011,2.041778803024478,25.83990409119124,59.0
88.0,217.0,6.6978216,4.5897956,16.494656,10.676744,44.306087,0.1268993235957259,0.5605584432728979,1.5006126850308792,1.9131457700225467,26.61853139930875,64.30000000000001
89.0,250.0,6.969555,4.436162,15.778344,10.395403,41.5277,0.0985793958466838,0.6694466270530024,1.8270022650990745,1.0770197133412434,25.60382021230916,61.0
89.0,251.0,6.916807,4.3607206,15.627044,10.427404,41.639008,0.1254081216202428,0.6334118789418056,1.88327721661055,2.42653810835629,25.11886566518908,54.5
89.0,252.0,6.887521,4.322198,15.681685,10.448308,42.025723,0.1887887986503211,0.5917484747185103,3.040607355503697,2.9394306965746977,25.477689787440777,53.2
89.0,253.0,6.8716354,4.3157415,15.765201,10.406285,42.083477,0.1716534027140088,0.6687913045435206,2.534945413733293,3.431027446178961,25.29878367180112,60.5
89.0,249.0,6.9534903,4.4240427,15.581119,10.494766,41.543194,0.1026007110663195,0.6689479788078008,1.9689818314156935,1.565885613504661,26.51489374511005,65.0
90.0,250.0,6.6699567,4.3688436,16.13574,10.479771,42.3761,0.2672132842628512,0.5902477035322131,5.4490102289743065,4.519525430739006,35.37992952627241,51.0
90.0,248.0,6.6793737,4.4575415,16.06994,10.910398,42.839752,0.3308658599853515,0.6228579276984738,5.778499603271484,5.073268890380859,35.33850285863009,48.0
90.0,249.0,6.682252,4.432674,16.164087,10.633961,42.700817,0.26331543104652,0.6170613730324096,5.891388628314976,4.844548111732011,35.5135046010688,46.2
90.0,247.0,6.675593,4.4222417,16.032036,11.042188,42.68097,0.3352197800008764,0.5744309978205655,5.351317325428982,5.092541463978231,35.072416092252595,51.0
90.0,246.0,6.6828313,4.4156604,16.022131,11.035053,42.481434,0.3440538980705366,0.5351338315983785,5.849883218681546,4.602528800103084,34.333016310136244,55.0
91.0,162.0,6.727272,4.5321074,15.6700945,10.388733,42.514847,0.1462743322770484,0.6684336398203987,3.0311634223630604,2.5289271163422367,30.11847180126094,51.0
91.0,161.0,6.756412,4.4967504,15.908586,10.230914,42.146824,0.125625,0.684452862909185,2.49984375,2.9699826388888884,30.077872971232296,49.80000000000001
91.0,160.0,6.752535,4.4544816,15.949056,9.848787,41.81249,0.1095809712451335,0.6938820191838797,2.064783826241377,2.250922068164743,30.12213208814011,47.3
91.0,159.0,6.7284837,4.4383802,15.929885,9.886251,41.671455,0.1186209943157486,0.6777764490367313,2.2988626989600656,2.438295896610636,29.9393755943926,48.0
91.0,158.0,6.718039,4.470546,15.974517,9.8041,42.161774,0.1350991352956589,0.670970908415065,2.597715957725565,2.704581186129793,28.957209732747,42.7
92.0,198.0,5.760655,3.9869976,16.947292,10.975395,43.89898,0.1715926566705113,0.6245883868590018,4.38031045751634,3.91875720876586,23.0581228237579,63.0
92.0,199.0,5.371365,3.5759306,16.80851,10.734013,43.05177,0.1906140937105516,0.6190787432014463,4.706442909828965,5.246206777059974,22.66229625644664,60.0
92.0,195.0,6.4577637,4.428378,17.217201,10.977201,43.489735,0.1750725632782996,0.5427196921416526,4.208514091320496,4.073998938859586,23.330978790645126,59.0
92.0,197.0,6.141395,4.278822,17.007172,10.819979,43.959915,0.1410124999999999,0.6101693018180543,2.881975,2.8869,23.2930484976189,66.9
92.0,196.0,6.3147035,4.310966,16.87233,10.965799,43.69445,0.1356015517058136,0.5927780195292889,3.7235625464980338,3.152938675735997,23.82493330023869,59.0
94.0,260.0,5.976995,3.8909693,15.175723,10.180371,42.343353,0.2449127803488786,0.4870185804364507,4.023211107155571,4.382114631541474,16.18091599567028,45.0
94.0,258.0,6.10489,3.9176927,15.324498,10.1810665,42.120785,0.3162675908422601,0.5030739569939228,3.497269481201428,3.8290275152278928,17.132634146832793,40.5
94.0,259.0,6.053055,3.916626,15.330207,10.122211,42.246128,0.3119403757569484,0.3903087390044298,3.4509083380777392,3.799337508410538,16.65766884803274,37.7
94.0,256.0,6.093715,3.8667607,15.424802,10.368673,42.524124,0.2486568008294844,0.5092257825360638,3.684984447167498,2.716938448487133,19.09408907567144,50.0
94.0,257.0,6.119903,3.9204216,15.411162,10.372227,42.45436,0.2823919131206885,0.4867055046032126,3.5132846117068506,3.618468683833072,18.29461805200398,44.0
95.0,235.0,6.7948027,4.4767404,16.214954,10.2193575,44.283825,0.1356389077141794,0.5188133164582005,2.983189723259736,3.074471717053336,23.651795049073097,51.0
95.0,237.0,6.6859174,4.49828,15.969672,9.834488,45.268776,0.1973710901050752,0.5146665255578258,3.81438958533364,3.9016142191930254,20.336830577079397,63.0
95.0,236.0,6.7408066,4.446741,16.105463,10.082376,44.86086,0.146250433576136,0.5213035247152553,3.1526696727945427,2.543859405711643,22.16259488179632,60.0
95.0,234.0,6.8582277,4.506054,16.393124,10.350664,44.00908,0.1567913832199546,0.504867094184706,4.24952380952381,4.135623582766439,24.793644895431264,50.900000000000006
95.0,233.0,6.8549147,4.4723024,16.329512,10.272834,43.715416,0.1834433317416814,0.4994288086512961,3.987493540727755,4.749707288675506,25.600995768454037,41.0
96.0,200.0,6.4170237,4.364066,14.894492,9.245,44.48162,0.3215366497219779,0.4931944360692645,4.490839432924375,3.2637855726658818,18.898410446073825,9.8
96.0,201.0,6.408162,4.376282,14.847774,9.23444,44.273533,0.2755084202552298,0.5170103011280542,3.663830779092128,3.667968067128955,18.34238478369636,-3.799999999999997
96.0,202.0,6.368103,4.3722224,14.944997,9.27854,44.08258,0.2763924382152664,0.505053738212509,3.40604117394962,3.8513039475563886,17.65253722283798,-5.0
96.0,198.0,6.448265,4.3318486,15.052123,9.440004,44.784256,0.3674305555555555,0.4134646542798935,4.1475,4.188263888888889,20.566696897900588,23.9
96.0,199.0,6.4263244,4.3416624,15.009742,9.394781,44.749897,0.3403914223583753,0.4550843247865098,3.948064316439422,3.1620133013761684,19.882647315362327,17.0
98.0,245.0,5.4584184,3.534514,15.3247385,11.016632,41.536568,0.3223362508218278,0.5324384703015823,4.315212031558185,4.985936472715319,33.336019764941824,31.0
98.0,246.0,5.499399,3.5965333,15.747956,11.171771,41.529583,0.3592344916933394,0.5226192717143404,4.536694101508917,4.430603185490017,31.985747421680337,34.0
98.0,244.0,5.485199,3.5620837,14.980735,10.96572,41.703583,0.2958532520503487,0.6273753070089889,4.617231700364019,5.138864523485812,34.21464481991519,31.0
98.0,243.0,6.4748783,3.6099434,14.657058,10.118362,41.794857,0.2995970413679549,0.6566108499364055,4.138854368987258,4.021828584753546,35.41924183860075,34.0
98.0,242.0,6.387031,3.6795044,14.382475,9.687151,42.039524,0.3071284185493459,0.5728906198012496,3.919381688466112,3.668858501783591,36.97339619945011,38.0
100.0,202.0,6.6322613,4.635431,16.007494,9.449644,44.232807,0.1286651234567901,0.6041968897212502,2.371479552469136,3.319010416666667,27.38113287993241,25.80000000000001
100.0,203.0,6.6220703,4.6284566,16.196949,9.359481,44.23929,0.0971029293200752,0.6047439009268889,1.6648212846009136,2.197108304219296,26.766345724668813,33.0
100.0,204.0,6.5948634,4.599585,16.361889,9.219468,44.547394,0.0744336569579287,0.5743318180911763,1.2208083283585216,2.068704768487972,25.330070771215155,29.0
100.0,205.0,6.5719347,4.590185,16.375046,9.276634,44.909946,0.0703533479507505,0.5629937894715177,1.6398633833698766,1.836608196997808,23.829074981593468,30.700000000000003
100.0,206.0,6.5566945,4.6054635,16.340872,9.258298,45.080723,0.0750566021615618,0.5777417870141529,1.0115340253748557,1.5227049425434662,22.486527286139957,37.5
101.0,236.0,4.9694514,3.414434,13.005734,8.624325,39.378445,0.2638598968999364,0.5927525887739915,4.898580608714074,5.323335922604336,24.07753008587886,34.400000000000006
101.0,235.0,5.0995765,3.5485206,13.090596,8.742703,40.075527,0.2732885354911071,0.6091146639994927,5.652289296587086,5.86644768466592,24.082928072396648,33.0
101.0,233.0,5.34469,3.6881866,12.754661,8.973856,40.714367,0.3440241790206613,0.5282413694324367,3.541021361710452,4.306219220176105,25.98611578017111,24.200000000000003
101.0,234.0,5.2131214,3.6104684,12.99575,8.826614,40.500885,0.3064585975038961,0.5953078668702867,4.592940066019952,5.232000746808559,24.58304618595559,27.0
101.0,232.0,5.430434,3.7769256,12.758725,9.066285,40.84508,0.338943951098421,0.502876845157718,2.9199975139747525,3.890300480022228,26.848506457764017,27.0
102.0,219.0,6.708764,4.495218,15.642518,10.192665,43.53872,0.1166166219270231,0.5909963857526956,2.2975416184787107,3.1904847796793603,31.3819918319983,66.30000000000001
