Patient,Slice,Feature_494,Feature_435,Feature_305,Feature_74,Feature_213,Feature_398,Feature_39,Feature_472,Feature_355,Feature_249,Feature_319,Feature_308,Feature_176,Feature_493,Feature_32,Feature_474,Feature_137,Feature_29,Feature_117,Feature_452,Feature_349,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
139.0,235.0,1345.5294,288.1919,1090.7732,869.55096,570.8622,2123.2703,445.55792,431.69858,249.48865,0.0,81.73504,97.709305,200.74767,590.4685,56.901596,197.66402,304.82816,467.81973,12.248907,153.54153,79.83894,0.3114306997308728,0.4062246674307369,3.3243704344482894,4.395520953479431,21.57515379101569,7.0
139.0,234.0,1345.8235,276.12225,1177.0153,822.68225,643.1366,2030.344,524.00726,459.25653,140.62181,0.0,73.62837,156.54736,280.69113,630.38586,45.864403,212.04439,359.36368,395.61316,44.92544,182.99318,100.96617,0.3204400508370281,0.3874983445033609,4.343057927758513,4.718745866616059,22.269493510715268,6.600000000000001
139.0,232.0,1322.3761,274.9745,1317.3835,896.12714,616.566,2070.6172,538.50757,542.88873,0.0,0.0,85.88717,127.423706,196.66835,646.1592,42.145218,228.96799,403.61755,191.85275,134.21426,138.77106,32.681267,0.3618351030915077,0.4152906376665654,4.12836315932774,3.910051731392787,22.34042791389988,8.0
139.0,233.0,1318.7207,267.01938,1339.8829,865.6396,652.13696,2041.7936,557.1959,524.91785,20.60063,0.0,83.40115,145.66837,251.16539,644.76166,44.70651,211.29054,436.44992,284.21063,53.403145,204.47586,93.60199,0.3276752809564766,0.4148045924160844,4.345201952597673,3.867658534640381,22.45909396340433,6.0
139.0,231.0,1370.8605,287.27597,1254.7142,950.5094,613.4596,2046.0118,372.2077,533.98126,0.0,0.0,91.44612,126.25141,137.47464,663.2538,41.669952,240.40953,434.8512,165.72583,178.40475,40.94591,48.890385,0.3821819675440856,0.406239697339891,4.392506317834044,3.8177957546939942,22.04954973998783,10.0
141.0,234.0,92.116295,60.181202,688.3252,678.5588,388.6939,990.7707,348.872,264.08807,145.86142,85.64314,69.33191,0.0,79.07666,80.859695,21.113815,555.5157,211.47359,360.41327,72.80009,101.47203,0.0,0.1434337945622853,0.6147843410365945,2.135302451046984,2.131304702206525,21.13907176066193,21.200000000000003
141.0,233.0,89.35792,53.4123,609.4963,575.3429,403.31784,1045.1233,350.05246,264.86716,229.71394,115.44723,66.66448,0.0,84.04653,83.02909,42.353664,581.9785,224.59175,321.3119,73.97295,97.333336,0.0,0.1471619897959183,0.5969491552357538,3.124282525510204,3.588966836734694,22.06704801124183,25.3
141.0,232.0,86.972336,124.68141,590.25134,561.969,475.97678,1057.0126,339.03555,250.0589,217.14153,141.00525,65.19304,0.0,82.22695,88.88641,43.02898,589.6488,273.81607,336.8288,73.39424,91.6624,0.0,0.1483450443786982,0.6116892450880163,3.479937130177515,3.753698224852071,22.83879074527709,24.700000000000003
141.0,231.0,90.35495,136.6838,652.7273,496.4024,533.1346,1084.6588,352.85016,257.57358,210.57437,153.07802,65.1573,0.0,77.938705,89.27988,49.062626,567.60394,306.31665,320.2811,72.15107,100.70885,0.0,0.1841918714555765,0.5697627069842229,3.478142722117202,2.4862948960302456,22.82358150151532,34.0
141.0,239.0,79.97918,42.233387,705.85065,784.4657,315.1627,763.5302,478.9157,255.52179,84.39647,70.846756,83.4289,0.0,74.6259,76.17639,21.300514,556.5646,199.19003,458.92163,74.5573,91.50711,0.0,0.2835820895522388,0.5556145518850724,2.8793841736590675,2.219648028514146,19.7890399582954,13.0
142.0,242.0,1135.4573,857.8028,1296.4084,834.4197,747.48004,1527.7745,1109.8271,659.2421,286.1763,67.58799,364.73737,98.60777,685.23413,218.09807,210.96584,862.003,457.95804,0.0,327.13464,57.182503,0.0,0.124474678760393,0.4706037361873117,3.0394154698916607,2.3699067775258253,18.89865226073581,36.400000000000006
142.0,241.0,1174.0885,852.7459,1323.5664,896.50684,596.1432,1558.2113,1164.8462,729.637,290.49292,96.05691,367.38165,161.87761,645.51086,243.33449,220.26671,819.6738,841.098,196.14244,513.5829,56.67898,0.0,0.13939453125,0.5098501472902683,3.4262109375,2.2230859375,19.1868871040376,28.700000000000006
142.0,240.0,1182.1923,847.001,1378.4968,1064.929,621.52515,1625.0189,1210.3813,834.3658,326.02618,129.47456,367.01553,134.1651,665.81635,259.1055,226.50401,773.64734,913.3489,247.36739,614.91315,137.18823,0.0,0.1442264375197691,0.5684672355224067,3.0418004581659943,2.816187253783704,19.971279932318357,17.40000000000002
142.0,238.0,1251.2838,844.73254,1243.9308,1773.4861,647.17456,1487.5657,853.588,920.5839,538.0208,177.32292,329.96808,242.14523,523.023,314.03162,229.94771,660.4683,1395.6226,507.18082,626.2645,200.50772,17.83186,0.1087957086566373,0.5033562152014146,2.225516274654805,1.655677089656847,21.014081720360902,28.0
142.0,239.0,1188.8395,837.682,1318.4124,1391.9226,681.089,1586.6656,1211.4395,943.3399,306.28055,148.56177,347.20877,140.10878,741.7529,277.79312,222.63889,714.40625,1085.587,319.99292,651.18695,173.56998,0.0,0.1380742888056426,0.5398950061283647,2.6802355847257804,1.973338505037308,20.428431845853208,28.200000000000003
144.0,208.0,221.14561,24.139374,961.92303,1214.4723,291.26694,1244.5248,494.13586,559.0681,52.439487,133.2103,69.83405,0.0,634.2446,18.983665,155.48743,283.69894,410.33798,648.8506,119.670815,0.0,0.0,0.2550936942296252,0.5739458624071665,3.5823542534205832,3.278963414634146,20.884911255794524,44.7
144.0,210.0,177.99913,28.181063,810.67706,1115.9591,262.50787,1194.9359,340.6029,643.33435,68.131294,49.80366,64.886826,0.0,421.33682,18.295113,109.908455,482.54605,396.077,478.55298,104.194115,0.0,0.0,0.2890896859869279,0.6006194934952187,3.879195076779975,3.702447491466584,19.74353878966601,31.200000000000003
144.0,204.0,314.94302,38.484993,766.4525,1137.1958,379.7522,1160.955,383.2428,449.52844,303.71234,155.04353,77.800095,0.0,639.83545,28.279089,68.22333,181.32454,284.5329,890.1857,58.42837,0.0,0.0,0.3292831675736536,0.482850663810403,3.688731469318822,3.794145243009946,23.354772711803665,45.1
144.0,207.0,269.2378,33.669632,810.8582,1200.9653,362.03632,1235.4647,574.26373,479.35614,125.73176,154.24065,60.850258,0.0,658.51636,27.005447,154.60626,253.48495,265.8222,767.5854,80.22132,0.0,0.0,0.25583984375,0.5660013078939172,4.0746484375000005,2.17984375,22.433105622543493,58.900000000000006
144.0,209.0,155.96233,6.3248825,984.32574,1153.7313,273.8635,1192.0596,433.34598,615.4912,73.824,71.765884,63.952026,0.0,559.76746,19.041954,132.7523,393.25256,389.73227,564.07306,61.656506,0.0,0.0,0.2725380758679406,0.5910145317565064,3.9556075369148873,3.299610426466921,20.162277924834875,33.0
146.0,216.0,1258.0692,260.4021,1233.3801,1833.2545,589.29175,1681.8301,631.58905,887.54004,474.86026,448.2519,395.92664,753.0468,1389.268,552.7251,97.42104,499.91666,634.56604,731.36676,701.7545,0.0,102.54348,0.2199740496653435,0.5045046483448264,3.748641461440629,3.1404786680541106,15.260517476586392,29.8
146.0,212.0,1148.5364,395.2354,961.19324,1258.8523,579.67847,1600.8661,419.0747,617.6389,367.93698,418.8603,334.4925,676.7782,575.238,537.94696,244.32704,413.09586,581.4128,297.6214,278.29843,0.0,421.712,0.2689478343151918,0.3018663624238229,3.024327706724459,2.73886633497146,19.57019420170816,37.0
146.0,213.0,1281.5223,403.74936,1061.5316,1390.2546,598.1262,1614.4751,420.25275,626.29913,404.03738,475.68933,318.57693,700.76886,691.3572,533.78937,296.5573,395.78857,651.36676,401.74854,369.14478,58.85725,456.28412,0.3143505983055288,0.3670259076491156,3.932570530177308,2.6997117652196696,17.523609131408772,36.3
146.0,214.0,1335.9535,382.1807,1079.2422,1619.5277,571.6913,1658.9711,483.96008,715.2551,293.45483,511.52246,357.45657,722.9663,928.4574,555.53796,320.14603,436.4802,648.8795,483.63947,535.66455,0.0,357.0083,0.295246717971933,0.3926018375772714,3.276776822091444,3.494142145767316,15.676692778620854,34.0
146.0,215.0,1347.3335,359.14606,1107.4336,1678.218,679.87506,1740.7798,587.27216,890.1237,320.66495,447.72708,359.6414,751.63556,1175.9454,576.07227,244.50302,476.00424,672.7746,529.73846,679.2197,0.0,206.71602,0.2586712131706537,0.4575616182637131,2.999786882625606,2.7114923544141933,14.807671910587064,11.0
147.0,215.0,1944.142,498.02548,1313.0021,1868.7229,429.39688,1826.4497,383.48148,446.4252,0.0,154.76575,328.78772,267.0628,404.68808,756.4934,13.6089525,553.2724,525.76855,1591.0958,920.73047,146.42555,283.55298,0.1794141281320768,0.4740831529103116,2.5700197238658777,2.3159471108189056,18.321432121908693,43.900000000000006
147.0,214.0,1782.4325,449.62936,1218.2141,1853.9469,615.46783,1721.5566,456.60672,427.2066,0.0,195.45695,257.15356,289.6191,357.46698,755.71735,13.819306,561.7499,470.35507,1721.3035,795.1278,165.42688,128.61523,0.1538749132083533,0.4581236864263184,3.1970303904288846,2.9834250209190123,18.687146610286003,41.0
147.0,213.0,1859.3833,459.11963,1141.32,1823.0662,846.7165,1587.5356,459.31763,476.32294,0.0,200.88109,243.37325,311.55182,322.8929,764.7377,16.67917,556.4488,468.40146,1702.5889,821.78424,188.83893,222.49376,0.127520425391527,0.4775766975644837,3.047216130722506,2.148421277338974,18.444096643074463,57.6
147.0,211.0,1926.4609,563.98596,1126.818,1763.7144,672.6421,1438.3164,458.45447,318.10513,0.0,226.7309,240.6071,191.83139,393.5076,753.6777,33.764313,518.57697,576.5521,1413.4424,768.4484,285.13174,286.97574,0.1224535989135355,0.5255927850894307,2.4011996378451785,2.010411951109099,18.5249852707768,57.0
147.0,212.0,1963.9672,459.79144,1101.9154,1802.5151,694.99194,1479.2998,420.25723,387.48654,0.0,240.98616,244.15126,262.3654,388.96198,752.4955,25.253317,531.38416,623.5112,1543.6055,774.2788,249.10083,224.27013,0.1343004627981488,0.5440035724029435,2.8735315058739768,2.485048059807761,18.05425604062004,59.0
149.0,253.0,0.0,4.2270346,289.4893,913.8637,320.04013,943.8645,244.72383,479.12985,259.99588,83.47096,87.828255,0.0,570.3511,37.990963,84.68681,308.65292,483.11496,290.9002,297.13913,2.162615,14.413909,0.2840790842872008,0.5314876278830758,4.040696540062435,3.713043054110302,29.08174415480006,42.0
149.0,254.0,0.0,16.721258,368.2217,1045.348,279.17874,913.38055,174.69168,502.29745,244.49771,89.50796,91.31602,0.0,564.04315,39.73297,75.67394,259.1396,500.52292,314.59036,354.57285,0.0,50.15047,0.3105667040789094,0.5282197495838626,3.595604122414808,3.1972551356528927,27.068488722666213,45.2
149.0,255.0,0.0,28.416916,497.58044,1064.7399,125.572235,976.752,155.8224,475.52988,159.46356,100.633385,82.44054,0.0,531.7312,40.581394,67.5472,270.51776,562.17474,381.2334,415.72775,0.0,40.251896,0.2861622777616093,0.527081131708852,4.451549823582694,3.870200026814122,24.87408851697015,51.0
149.0,252.0,0.0,10.481886,340.4821,915.90015,262.70438,1015.7188,224.8513,452.55057,285.74243,99.000626,82.9718,0.0,605.80994,38.447716,68.19598,342.98074,559.23,295.5098,295.14542,0.0,0.0,0.2617691318006373,0.5445487002829814,4.018703315587763,3.612758625392683,30.53865947405724,37.8
149.0,251.0,0.0,14.6149645,415.12408,1045.3187,281.54367,1090.9209,247.20915,483.11993,339.93607,99.11397,83.02571,0.0,614.4368,41.436394,91.7596,377.28473,580.6788,287.35245,279.866,0.0,0.0,0.2907561436672968,0.5266512770316698,3.828525519848771,3.779659735349716,30.91661936292972,34.0
150.0,210.0,1968.202,822.5531,1378.6682,1505.0035,865.12286,2315.5842,155.18753,460.4168,0.0,226.10985,854.52576,538.02075,0.0,531.0822,556.7066,547.88214,891.2798,134.82037,0.0,262.10507,0.0,0.1813719741039595,0.6572088905286163,4.726344060799399,4.709314599361981,27.020717426799244,56.3
150.0,208.0,1680.3824,661.3715,1605.8533,1259.3038,1007.6838,2050.6409,309.04626,464.7002,0.0,216.60886,871.30817,403.52856,0.0,607.56586,500.19962,425.70618,987.4133,181.2735,0.0,218.06158,0.0,0.1909308385663634,0.6241949947380823,6.012206843521722,3.097227562048785,26.710802235891528,40.0
150.0,207.0,1510.6498,693.85675,1723.5157,1302.2689,742.4437,2008.0646,250.8977,493.32837,0.0,220.04303,864.3999,376.86273,0.0,641.92816,464.94672,379.33057,978.17126,122.969734,0.0,150.88696,0.0,0.2178515480706749,0.6763968481984439,5.0795106786273765,5.850280817836449,25.691456815057705,65.80000000000001
150.0,205.0,1444.8236,520.5296,1994.697,1371.9873,550.1901,1899.4789,268.18686,461.41208,0.0,136.68466,677.9632,223.10239,0.0,726.6908,195.9719,373.20828,1229.8214,289.97162,0.0,0.0,0.0,0.1577976319204151,0.6759548820919594,4.654411764705883,4.197867106401384,24.7212283453614,61.0
150.0,206.0,1536.8074,671.0802,1930.5319,1337.909,437.38547,1988.7361,194.84529,460.17935,0.0,140.41273,816.3178,274.0269,0.0,664.32306,395.65674,398.98932,1090.2294,159.90479,0.0,121.95165,0.0,0.1896253037435035,0.6940108105454067,5.691255357848039,4.707976743984943,24.928479409477127,65.20000000000002
153.0,225.0,1271.9408,1101.8899,974.2546,493.118,819.4174,2301.267,1332.8684,480.81168,98.31192,57.362335,197.24094,262.34464,1069.8049,535.6048,131.20813,754.3855,203.59349,419.22256,855.3465,153.1893,0.0,0.0980255010306563,0.5275639345432914,1.6574435607634677,1.3873005031907146,23.77799328723094,52.2
153.0,224.0,1277.2334,1054.8917,1008.8956,557.7366,1251.4459,2209.8208,1293.0623,479.87402,0.0,121.829384,190.75037,64.30318,1042.4839,501.21982,134.27367,652.9695,42.38817,371.96057,842.0859,98.91347,0.0,0.0827300363875548,0.6064898844092136,1.3690996715422337,1.43832457024316,25.36322405214951,57.0
153.0,222.0,1411.7338,1033.2849,1049.9293,549.0847,1174.2306,2288.9065,1374.889,500.4573,0.0,225.29117,189.68193,65.67361,865.51276,453.70166,155.1836,686.6074,0.0,219.33487,774.88354,85.646545,88.99259,0.0653387656556511,0.6300178210757389,1.1369761190192758,1.054015838684618,26.83190374207289,50.2
153.0,221.0,1640.0842,1001.48346,1126.9862,533.8131,1023.89325,2358.2773,1314.0768,669.7201,0.0,223.93692,174.1461,100.4966,775.88416,446.18613,110.51607,743.7164,0.0,247.67001,947.65076,129.00282,122.50004,0.0743148598312824,0.5645608411207608,1.392139496611202,1.188887004478615,26.978067687217788,44.8
153.0,223.0,1279.2065,1012.5803,970.36084,572.51825,1206.8395,2267.5051,1389.8022,456.09296,0.0,158.02264,189.51921,92.804634,933.8539,457.58075,149.06682,681.2047,0.0,261.15732,800.69684,131.38419,0.0,0.0684989735539186,0.6400469255883297,1.5304721651974402,1.4648472406714164,26.61602950927393,54.0
155.0,219.0,1079.9004,500.3353,1322.7402,1700.6985,973.16626,1730.4486,898.392,610.13885,0.0,314.46927,296.44388,446.97946,593.7134,331.30176,286.1261,445.83734,362.21942,0.0,558.1681,0.0,160.50594,0.166615977460571,0.6827907397656264,4.531434549094445,3.111684474731709,25.653152414544053,65.6
155.0,218.0,1115.4009,500.2808,1259.8976,1492.8594,758.26495,1859.3538,939.27313,635.1513,0.0,293.86874,293.9086,417.66922,705.4551,332.06885,247.28526,480.46457,295.4981,0.0,616.7572,0.0,214.66634,0.1432298583011764,0.6597435877416038,3.127857020106548,3.0550860035307537,25.894186104498388,59.0
155.0,217.0,1138.6464,506.33,1189.9961,1447.4181,514.78766,1838.6488,740.618,677.2366,0.0,296.02783,337.53165,401.65564,721.15857,323.39978,229.03616,479.59616,263.11957,0.0,576.2195,0.0,191.59337,0.1474524546860138,0.6419042508055648,2.998805450750763,2.9127888893396623,25.868018024148103,53.0
155.0,234.0,1222.6195,730.5983,1785.7788,1734.1224,138.46686,1555.7069,655.53455,365.4818,0.0,281.32452,329.57065,78.67838,121.86507,270.66934,0.0,607.8745,674.5747,367.188,648.3158,0.0,630.1166,0.1663093116507017,0.5446083320595564,4.227765092448206,3.6753592114056586,26.74568079868943,76.0
155.0,233.0,1233.3473,744.6285,1858.8263,1605.3878,100.44146,1543.363,548.62897,298.31015,0.0,249.5209,323.24048,122.75015,135.71976,261.82422,0.0,592.1643,607.3981,217.87535,521.3538,0.0,574.9601,0.172354732002955,0.5306485205490045,4.213258925000353,4.171766554834582,27.28742459207192,77.0
158.0,203.0,1776.7999,327.36697,1786.5315,2165.127,581.40485,963.9187,770.9747,389.0656,597.3102,0.0,158.44736,66.25395,0.0,659.9721,41.03019,161.91348,864.68866,766.07404,0.0,263.43054,0.0,0.0865054869684499,0.4647959885470689,1.9495027434842247,0.9745370370370368,17.791551668487912,14.0
158.0,204.0,1623.1608,365.43423,1608.0564,2098.2517,537.88715,961.4767,687.9899,410.65488,569.9038,13.443653,185.39328,69.69783,0.0,643.3662,42.751488,125.66482,865.00806,619.8028,0.0,172.10999,63.044224,0.0952193549596146,0.4190025343248114,1.4715616274057832,1.3437904087254735,16.204667684588546,18.0
158.0,206.0,1684.3348,290.19492,1496.4333,1926.9681,562.0129,1225.9016,985.16907,359.20657,323.3711,228.69272,176.66216,47.89005,0.0,593.085,46.65582,122.888016,1030.5436,704.7493,0.0,222.88254,19.12046,0.1085020085776941,0.4750093926448902,2.5124104872984145,1.5534165227347707,15.172069516833934,10.6
158.0,207.0,1670.5261,374.47086,1471.8173,1716.1832,780.34015,1252.114,1253.5112,322.8401,63.272545,123.43466,175.87286,0.0,0.0,558.4945,51.0455,123.17733,857.3154,587.96436,0.0,311.7425,0.0,0.1332862663495838,0.4401578226072114,2.7172265160523184,1.365859096313912,15.517710881646178,11.200000000000005
158.0,205.0,1580.2052,282.3584,1526.3658,2055.9385,509.93936,1173.9806,779.29297,401.05713,451.70288,136.39188,176.66238,107.432655,0.0,605.7059,43.572456,125.81418,904.13513,612.7997,0.0,166.38373,73.53839,0.1020766194389886,0.4514067542893419,1.79218550370893,1.1499017943975134,15.247390335110651,12.8
159.0,192.0,1549.0879,452.39587,1861.8895,713.9201,566.69727,1592.7523,629.83295,750.5965,0.0,0.0,155.20505,129.53384,86.9511,694.4463,0.0,722.0303,507.3423,173.10611,605.23584,0.0,48.149197,0.2856680087000787,0.5368357297223671,3.9980100883890977,4.956499606645379,19.74048274756093,31.9
159.0,191.0,1547.5776,426.84024,1870.364,591.9351,605.9775,1749.3486,494.75696,724.0882,0.0,0.0,161.30344,164.11017,138.20906,692.7297,0.0,641.63196,394.69006,158.84326,687.4466,0.0,0.0,0.2648602994886778,0.5396175123052523,4.08327246165084,3.4379108838568304,21.251870685872213,55.0
159.0,189.0,1454.076,401.08966,1788.7087,454.9855,390.001,1828.9423,449.19803,819.1812,53.523247,0.0,140.29488,326.13876,145.70146,713.05225,0.0,568.76984,313.99994,55.110767,774.6462,0.0,0.0,0.222790357925493,0.5561684731801906,3.242706578613914,2.4684187772990858,26.44488720844629,54.0
159.0,190.0,1493.5023,412.5915,1696.473,521.16644,475.8659,1824.3256,434.24722,699.2473,145.4178,1.0327585,153.94936,313.5233,105.97281,703.0621,0.0,558.969,403.93427,87.179504,821.54675,0.0,0.0,0.2450329460288717,0.5777544966361303,2.5783411297218453,3.129923042100498,24.71225834148733,55.0
159.0,186.0,1411.8248,358.095,2064.9138,649.52997,269.60077,1842.8009,367.92206,748.69794,0.0,0.0,159.85876,309.9116,325.0641,686.0431,0.0,665.10345,597.5656,96.74772,680.88574,0.0,0.0,0.2355676894017555,0.4477889288515461,3.0203330105871338,2.135108966524341,24.097070628514807,60.0
161.0,236.0,1698.4995,465.20444,1465.3949,833.8948,204.45532,960.86676,460.4357,492.08655,0.0,14.712047,71.617645,588.81506,0.47979626,586.9213,240.31425,0.0,453.02838,0.0,0.0,0.0,0.0,0.2945795918367347,0.5309509449164077,3.9286204081632654,3.4164571428571437,20.087658538922813,55.9
161.0,234.0,1583.2681,463.5978,1248.9373,833.50745,46.97156,845.0743,320.97263,403.5767,0.0,209.0487,96.06022,605.19525,0.0,603.2315,265.10446,0.0,730.3516,0.0,0.0,136.69217,0.0,0.2122496057246428,0.6179996795947713,4.65171166505818,3.819190421266546,25.34090584010036,56.6
161.0,233.0,1512.7147,430.87564,967.22345,739.47314,130.41249,874.52277,267.50397,444.97678,0.0,346.76028,65.76696,661.10565,0.0,609.3475,272.1918,0.0,855.0101,0.0,0.0,118.66478,0.0,0.189612564757268,0.5683372730425648,4.161328724723114,3.671726833113029,27.447889978937237,53.0
161.0,232.0,1511.9396,466.23923,968.75494,700.81384,87.68361,1124.7073,291.83124,541.0027,0.0,391.31592,149.7858,205.38487,72.4046,621.7754,268.10507,0.0,747.05286,0.0,0.0,4.4191794,0.0,0.1838935157644259,0.5430512113754973,4.541493158834027,3.190511600237954,28.995532423270568,53.0
161.0,235.0,1675.2727,491.69736,1364.2928,785.869,211.65529,867.5067,344.075,442.1049,0.0,97.66785,101.5676,484.60938,7.2816644,596.8434,252.564,0.0,572.0388,0.0,0.0,79.010086,0.0,0.2670571187054703,0.5651554391780291,5.075655114116652,3.969297186330154,22.33557576548221,57.0
163.0,201.0,1501.2374,375.90628,1290.1548,791.38354,847.86084,3232.073,1016.57367,780.04083,193.31618,447.1144,147.40929,272.4277,353.58005,774.8218,28.43514,347.8212,360.21906,706.3215,755.70984,251.7753,263.51508,0.0934124473438345,0.5158260192767734,1.9316166467242537,1.5778327787703452,18.06305411066249,56.0
163.0,202.0,1993.2692,375.53452,1252.401,830.048,946.343,2984.15,1096.1337,626.90015,182.73224,414.88782,148.26892,479.76736,299.33966,719.5501,32.100315,376.29187,389.77356,816.27606,873.56464,303.40317,208.94208,0.102021204042408,0.5087584263683881,1.8505797011594023,1.3973587947175896,17.918820641216197,50.3
163.0,203.0,1674.0792,393.348,1179.221,952.3703,984.49316,2924.386,1303.7611,675.55023,149.28418,422.0181,157.78986,451.9926,453.76425,622.54156,26.587765,428.15112,419.8629,839.88544,796.9326,360.9323,136.75545,0.1012152024304048,0.483414657026729,1.7079794159588315,1.5912951825903652,17.280827261115657,53.0
163.0,197.0,1438.6187,471.3289,1065.4498,773.95557,801.4581,2947.0786,989.50836,890.931,278.30176,402.45544,150.28737,163.98529,497.6253,557.33606,33.35766,516.44495,450.68134,973.5237,466.2434,231.60176,191.01741,0.076384,0.5267168735478976,2.078016,0.949184,18.70281376880431,45.7
163.0,188.0,1546.6143,626.0355,859.11365,573.9712,756.0381,1798.8582,1221.062,383.81494,210.86813,341.76556,227.11098,47.850227,156.7363,627.1646,32.418182,837.51105,314.91733,1278.1904,136.94438,196.572,182.15901,0.1142808042619006,0.5846948139468708,3.0775984627161805,2.447437079160743,22.114307662130496,65.0
166.0,197.0,1110.531,437.4885,918.78424,1508.567,1054.4263,2229.206,356.9569,463.41907,65.18962,485.52176,371.6756,957.808,258.27832,603.2393,38.82452,466.50275,408.52255,555.556,1062.7499,198.10835,363.60162,0.165822723765432,0.4236032885572716,2.654320987654321,2.749807098765432,29.146811499403405,56.7
166.0,196.0,1128.9655,459.4006,838.1688,1593.123,1196.4532,2210.7896,401.8594,484.40634,131.86539,355.44736,380.2199,982.5266,273.52982,590.6292,43.095955,456.6256,351.29782,450.6334,1093.9153,201.56886,260.72165,0.2052586712131706,0.4111132502898059,2.4705631626618363,3.4392881879695247,26.997960650519705,52.6
166.0,198.0,1063.1871,401.17505,1120.4985,1470.1323,830.5311,2220.4158,295.346,476.2778,75.8385,531.68414,362.85504,920.9962,241.85301,602.9535,44.302483,460.45453,408.26178,489.03925,946.3622,205.74808,447.2196,0.1255713614421803,0.4736880328126075,2.211414413259857,2.4001879618949973,30.241523614999775,56.0
166.0,200.0,1067.561,364.76385,1001.4667,1631.5138,664.20294,2306.6558,255.8674,595.3112,49.016983,549.7867,334.0583,668.1064,302.8645,619.18866,82.60384,446.37564,272.294,498.84308,873.8498,145.78563,511.59106,0.135604119670508,0.4766671223056266,2.554889812083414,1.8269452581939185,32.03491753299226,58.2
166.0,199.0,1111.2261,380.94412,1114.1935,1536.732,828.48804,2252.6897,296.13367,536.47156,87.24797,528.88525,344.75198,806.20685,310.67072,598.9656,87.85614,448.98282,295.05292,511.36234,803.66797,187.82648,497.80966,0.1092573305560006,0.5194623745441243,2.561087966672008,2.2743150136196126,31.665382399585173,56.5
168.0,207.0,1696.6497,316.51874,1659.7087,1024.3844,364.2746,1944.7229,326.2787,792.1652,208.13577,53.38653,260.12134,206.61032,218.66269,689.1238,0.0,562.74445,383.80856,326.12894,217.01575,0.0,49.655655,0.1737895657471919,0.4467077392725888,3.3803913090476705,2.4445121411935813,20.36944708071994,39.2
168.0,208.0,1633.502,304.62912,1624.7524,996.0579,481.9472,1901.1249,325.60217,833.6306,47.654427,82.41608,261.68484,199.46782,213.74626,708.2212,0.0,549.14465,305.0917,267.94012,175.85657,0.0,9.8451185,0.1923169363883992,0.4880161909048089,2.613883992949848,2.467633392084602,20.159994787998823,35.0
168.0,206.0,1771.943,369.56226,1622.9602,903.09705,289.29532,2007.0265,292.69324,809.08606,168.7669,6.454838,252.82785,270.26636,222.25212,682.08954,0.0,528.7363,422.82465,258.5637,306.17764,0.0,0.0,0.2032704081131278,0.4101407137642244,4.3265298100451055,2.507463566592309,21.064589184400223,41.8
168.0,204.0,1877.3087,410.03854,1389.0863,1126.0399,374.21606,2062.4536,324.47186,757.5833,0.0,20.512716,203.19463,287.91776,305.44238,613.1714,0.0,487.29865,281.54922,194.10391,341.89124,0.0,0.0,0.1988601669041319,0.4328107352033343,3.3980196597262964,4.31465140503586,21.97739177665177,51.6
168.0,205.0,1802.304,390.25012,1483.2666,991.3114,378.52048,2086.4666,315.27097,795.5674,68.383286,46.283047,223.5305,302.55972,278.43784,656.4883,0.0,514.44543,285.4486,236.61703,324.6412,0.0,0.0,0.2318125507283523,0.3635970963028021,3.1127344183860908,3.040753556324491,21.17336960062877,46.0
169.0,228.0,47.034767,5.6390038,1008.22705,390.988,233.99297,1513.8002,223.80815,301.1847,0.0,173.79575,52.275494,0.0,102.22917,45.199883,68.97462,349.86774,449.18143,270.6331,295.0591,127.28736,75.11445,0.4716499307479224,0.3594735831691758,3.2700831024930745,3.880020775623269,24.51131694379073,38.0
169.0,219.0,23.861866,11.626883,780.1097,21.309198,455.50534,1323.7512,702.3331,493.69937,0.0,202.79308,76.054855,0.0,163.94304,67.81236,104.39616,345.06354,336.53754,348.1238,140.74272,71.599976,103.888626,0.2132737392477652,0.6686426806085124,3.5742958340360933,3.697377298026649,18.33785961428914,26.700000000000003
169.0,220.0,23.955013,16.881634,946.21014,38.220055,448.0742,1389.2798,665.7689,423.8144,0.0,205.36568,51.914356,0.0,159.63951,62.485332,74.4568,317.96152,304.15622,325.07315,144.21077,67.39928,167.07979,0.2548794389189094,0.7112540808053124,3.1650786192253806,4.616510472411482,18.716861641723327,16.800000000000004
169.0,221.0,0.0,0.0,939.5104,32.041756,473.94955,1456.8029,584.7555,399.3561,0.0,170.51822,47.141666,0.0,150.409,57.43295,75.142265,310.91852,196.30128,271.84366,141.74536,122.82273,166.26866,0.2983637691745799,0.6398313635366262,3.3264864864864867,3.720993425858291,19.63782730266909,19.8
169.0,218.0,35.40406,22.38003,858.2176,21.184277,353.47354,1285.005,619.07007,539.41766,0.0,239.04262,97.25238,0.0,130.29515,69.473526,111.661804,378.33133,372.82364,406.36646,152.85298,55.506012,30.608862,0.2823801619636839,0.6771489311421119,3.147075096826116,2.847844675821136,18.17826757313376,32.0
