Paziente,352,1542,1337,1221,370,1941,original_glszm_SmallAreaEmphasis,wavelet-LL_glszm_SmallAreaEmphasis,wavelet-LH_glszm_SmallAreaEmphasis,wavelet-HL_glszm_SmallAreaEmphasis
75,4751.941,0.0,5945.626,0.0,9468.338,77059.2,0.654121096911671,0.7598005654141999,0.4457017642360216,0.5258746582724823
76,0.0,0.0,0.0,0.0,6601.0356,31517.328,0.7427832965594153,0.8173383424408014,0.3801214062951584,0.3996106127956757
78,0.0,408.42407,0.0,0.0,9385.678,68068.55,0.7061901425310698,0.8487779329608939,0.5435017520866213,0.4730886173982942
79,7473.0815,0.0,8007.501,0.0,9946.811,72773.34,0.7673837518626698,0.846679627305196,0.6055592674085815,0.5938408323937298
81,932.53455,1577.9084,3194.7822,0.0,8775.596,76880.79,0.7784822141944026,0.8977946796002353,0.6986449892025819,0.5992560556637433
82,0.0,560.7053,0.0,0.0,9365.604,75833.805,0.6304596223204282,0.7905100714749836,0.3227403257025066,0.3495846142492376
84,0.0,1958.0022,0.0,0.0,8183.1,77810.39,0.6151335553136413,0.7397541836242472,0.576536275363052,0.5475011731047427
85,0.0,0.0,0.0,8117.068,6960.569,45541.758,0.7188680865066334,0.8514721844293273,0.6725608257861811,0.6967577438132827
86,0.0,1931.8616,0.0,0.0,8190.3228,67318.05,0.6208470998859215,0.7244590502867814,0.3736386720075924,0.3138769960035162
87,0.0,528.03345,0.0,0.0,9289.834,60535.71,0.7051289892610745,0.7703296557911226,0.4330012362657294,0.5548615304844917
88,0.0,1606.1116,0.0,0.0,8803.475,74284.4,0.8422497046300491,0.9128942864665616,0.7707841240111931,0.7118234103774872
89,0.0,1397.846,0.0,0.0,9845.654,76111.664,0.767971135513676,0.8546362649294246,0.5324246995862538,0.6378243584561712
90,0.0,336.95532,0.0,0.0,9001.01,62926.305,0.706154736148328,0.8159091035240583,0.5460865357747106,0.5204250569687467
91,1507.5345,0.0,5159.001,0.0,9851.178,62498.727,0.8300003452053717,0.8965284653465346,0.5819569877641975,0.7324326926638299
92,0.0,1279.2678,0.0,0.0,9182.971,74738.45,0.7800510110934097,0.86840091706104,0.6148656793529638,0.6155624020067704
94,0.0,2033.8928,0.0,0.0,10241.783,80514.76,0.7063016939692216,0.8050384894168511,0.4810053470110604,0.5259319201125593
95,0.0,1046.1897,306.06342,0.0,9732.232,80225.1,0.7068339931550885,0.7704032684452868,0.5203346388069301,0.4593901042285793
96,0.0,1495.8928,0.0,0.0,9691.959,81850.46,0.6473753805651484,0.7354716783343372,0.4828717504970568,0.5550493763780542
98,0.0,1186.4553,0.0,0.0,9430.334,57132.82,0.6649692826073684,0.7383752600250121,0.3431109465597028,0.3780416285930453
100,0.0,418.28345,2757.3447,0.0,9903.471,76397.945,0.8439434060228452,0.912285272887781,0.7764863613885269,0.7167883486728025
101,0.0,2269.7053,0.0,0.0,8475.74,65481.29,0.7643828540556782,0.8415976148992389,0.6762989686571312,0.6748484808994527
102,0.0,826.6272,0.0,0.0,8725.865,74995.76,0.8144546737857895,0.8870024289366184,0.6536466602743175,0.631077389152224
103,0.0,205.3147,929.28217,0.0,8610.775,61325.42,0.7034165778218929,0.7954807098765432,0.4679450045598828,0.4411551159741513
104,0.0,437.78345,0.0,0.0,9064.115,64322.156,0.7808765024682286,0.8844560695056289,0.5955350215115447,0.6226681671791003
105,0.0,1315.2678,0.0,0.0,9643.596,80387.87,0.8302199713513897,0.8912743990176357,0.7722035282511894,0.6850841242480766
106,3251.769,699.2053,5931.2197,0.0,8673.822,72265.63,0.5475743927535321,0.7702745082529135,0.1546130814474683,0.1455967447004125
107,0.0,1742.7834,0.0,0.0,9016.611,74389.76,0.8370796158825686,0.9062243453644728,0.7289911454779328,0.5984262848883759
108,0.0,1948.1897,0.0,0.0,9060.221,80658.43,0.7447070373664652,0.8433605056412075,0.6056399997026379,0.6293669832321882
109,0.0,1207.1428,0.0,0.0,9135.467,65126.977,0.8601437913512038,0.901863929146538,0.6802650667387583,0.6965022517975719
110,0.0,0.0,0.0,0.0,9261.74,37978.586,0.7652106592238171,0.8752616902616902,0.6170377655712954,0.5153579439021986
111,0.0,885.03345,0.0,0.0,8792.561,64228.75,0.7065571180402009,0.7357486637512147,0.5826801935986062,0.4745330654357089
112,0.0,0.0,0.0,4586.396,7025.5806,44873.445,0.7449284810542575,0.8404844576719577,0.4197691186046947,0.3032903332894685
113,0.0,967.2991,0.0,0.0,9327.135,81170.65,0.7540995370370371,0.8654802867383514,0.5827399410997509,0.6746067722602385
114,0.0,676.2991,0.0,0.0,9240.854,74239.32,0.7592560664112388,0.8635078053259871,0.4412283487579335,0.4102684102096122
115,0.0,2765.2834,0.0,0.0,9790.619,81369.77,0.6891681059011483,0.8013146698628502,0.624457385564722,0.5897382342935606
116,0.0,1266.4084,0.0,0.0,9304.15,76273.195,0.7198212826797385,0.8765906432748537,0.6984384323150896,0.698336525153324
117,0.0,1359.2834,0.0,0.0,9581.178,81420.38,0.7591034184991826,0.9060066574839302,0.6148690527293582,0.5920294731486305
118,0.0,2035.0178,0.0,0.0,9194.424,66564.305,0.8680529740500319,0.9327083333333334,0.7115106404403866,0.7282423253455297
119,0.0,0.0,0.0,0.0,7343.1626,40870.89,0.5864499285568241,0.7202850754008384,0.3244580001775999,0.3407019779348532
120,0.0,99.58033,0.0,0.0,9284.182,72408.49,0.7507812542614815,0.8513751871121862,0.6883044976705934,0.7051466388496993
123,0.0,1696.5491,0.0,0.0,9348.885,66638.33,0.6218885473023015,0.7841455890044109,0.4164891102846676,0.2319520876167254
124,0.0,648.0178,0.0,0.0,9438.818,72762.555,0.7134871978683562,0.8311051617142374,0.4862722111963972,0.5591407355588754
126,0.0,507.48657,0.0,0.0,9218.689,75918.96,0.7726390641611385,0.8900015031265032,0.6524151592401667,0.7108127721718195
127,0.0,0.0,0.0,0.0,8023.733,24639.047,0.7969326852362567,0.9239122252333634,0.6721880582298619,0.6630347385816465
128,0.0,559.4553,2304.6885,0.0,8049.6587,44075.555,0.7601526736527872,0.8477840063959542,0.7126553797823815,0.7167985416317237
129,0.0,0.0,0.0,0.0,7610.178,49422.156,0.8497123368920522,0.911080917874396,0.5827696458530534,0.6369331429160351
133,0.0,1342.3147,0.0,0.0,9324.342,77112.88,0.7356855020801716,0.8591126384756503,0.6872217311623406,0.6474320883793814
135,0.0,1392.7366,0.0,0.0,9812.689,71378.49,0.7027240998824964,0.8176600669818754,0.6390502231262876,0.6066108058270986
136,0.0,1747.1897,1164.5634,0.0,9569.525,77332.95,0.6389805981292411,0.7788437855766449,0.4743329645694863,0.5751216499205919
137,0.0,883.4553,0.0,0.0,9332.197,78866.73,0.7103457160206532,0.8062597387305731,0.53481506908617,0.5926898335824202
138,0.0,0.0,0.0,0.0,8783.221,48808.117,0.7160054107885322,0.8816894353369763,0.2978623546192671,0.5630164059576134
139,0.0,369.01782,0.0,0.0,9126.83,69240.25,0.6783916285760323,0.7262013323041225,0.5657115057909897,0.5493251356203827
141,0.0,0.0,0.0,6212.349,5637.147,41080.234,0.786606424792139,0.9001876876876878,0.5812137201769723,0.6179765850915113
142,0.0,0.0,0.0,0.0,11081.799,62941.023,0.7859418085225562,0.8869897140945491,0.6651133303397047,0.583592048488497
144,0.0,0.0,0.0,10193.021,7619.2896,50877.633,0.6297504268207199,0.7784596326651229,0.386840583482634,0.4168465963371685
146,0.0,356.33032,0.0,0.0,9405.061,72733.055,0.7628183291795961,0.8663532649414543,0.6808583221650905,0.7169177178079065
147,0.0,585.53345,0.0,0.0,9620.115,75290.945,0.758008723138676,0.8208151779230209,0.5339611747163832,0.6271340963800981
149,0.0,0.0,0.0,8648.443,7812.3774,46979.555,0.5947045801458161,0.6775815165833637,0.3523207574431118,0.197602899834385
150,0.0,206.76782,0.0,0.0,8258.627,53101.867,0.7964692951281629,0.8667924265465365,0.5914066209250528,0.6217407347184231
153,0.0,1281.1116,0.0,0.0,9432.498,80658.82,0.8055781072773703,0.8875047404019079,0.737111718210483,0.6694097681655985
155,0.0,0.0,0.0,0.0,9112.842,61885.234,0.786736849024709,0.8564494215765402,0.5813972068699085,0.6257121259311803
158,0.0,1037.0647,0.0,0.0,9479.447,79026.79,0.7581756379800597,0.8479540598290598,0.63710718864992,0.6572907790794617
159,0.0,1277.3928,0.0,0.0,9628.947,78058.555,0.6723105369697729,0.8022316633686349,0.4750609531110508,0.3720818232295659
161,0.0,908.34595,0.0,0.0,8938.428,71900.74,0.6781130483724702,0.7814851721938775,0.3884697066905776,0.5107333369813969
163,0.0,790.7053,0.0,0.0,9173.271,78458.1,0.8330858876117495,0.9178462532299744,0.6887279588452296,0.6699125158997528
166,0.0,733.2366,0.0,0.0,8960.635,68714.23,0.7825027960998164,0.8455979473449352,0.6914618874813725,0.572471315210799
168,0.0,1787.5178,0.0,0.0,9708.443,78444.48,0.7291230741761046,0.843127240143369,0.539654309559791,0.6389256476776247
169,0.0,0.0,0.0,10003.475,6822.0044,52276.82,0.6365345349053507,0.78185,0.2916758488658112,0.3122748354409513
170,0.0,1316.4866,0.0,0.0,9134.857,76280.086,0.8349998603651916,0.886027105734767,0.7124945828382958,0.6656520527875261
171,0.0,1230.0803,0.0,0.0,9438.674,66595.74,0.7312124736799481,0.852591332829428,0.4696903297658484,0.2554577413815906
175,0.0,1422.0178,0.0,0.0,9863.779,79775.445,0.8067526089625536,0.91747997997998,0.7406605000549593,0.6585837831778965
176,0.0,1694.2366,0.0,0.0,9707.967,83475.01,0.7789336232211947,0.8016075720162225,0.6383279766465106,0.6425758201094928
178,0.0,1642.6272,0.0,0.0,9133.107,81383.18,0.6956938543974619,0.8340945975005059,0.4754387568768557,0.4911082977114279
182,0.0,0.0,0.0,0.0,8622.561,69256.73,0.8292976537553797,0.888244052061786,0.6101789964482449,0.672499221224376
183,0.0,1275.6428,0.0,0.0,9435.076,80902.79,0.7940439106198035,0.8853936718175127,0.6744650265222795,0.6877073530421874
188,0.0,1343.346,0.0,0.0,9690.994,80317.88,0.6769333394098762,0.8345747776293057,0.733235318737978,0.5186072642632198
189,0.0,331.76782,0.0,0.0,9496.705,70132.15,0.7476053376755207,0.8059515352640302,0.4054879521724546,0.6144043504153025
190,0.0,0.0,0.0,0.0,7418.2446,45889.133,0.6359135658064087,0.8253235514063781,0.4084622556809146,0.4063986888423426
193,0.0,1774.3616,0.0,0.0,9547.373,81267.6,0.761738527648856,0.8535723672828417,0.7467681340742035,0.6931088054061539
197,0.0,937.84595,1857.8446,0.0,9847.025,73949.664,0.6733126663357607,0.7301765398795942,0.3102949210107889,0.5302524320437672
199,0.0,0.0,0.0,0.0,7738.1216,39733.355,0.53298919845802,0.666395050413294,0.3044543647075342,0.1656392683144577
200,0.0,2606.3616,0.0,0.0,9931.834,73636.12,0.8059393531392599,0.8644938271604939,0.648127396172781,0.7137582872248012
205,0.0,0.0,0.0,6064.4897,6883.387,52192.727,0.7809952236018464,0.8823584114451264,0.5456768627743833,0.5808358380922307
