Paziente,767,781,2035,2034,2042,741,54,273,1960,294,1882,477,1953,1897,1910
75,14.653317,1.708311,7.6717343,10.258345,12.139554,10.887567,31.31831,7.3582525,3.0373604,0.0,0.14197206,7.1032476,1.6099191,6.108085,12.520547
76,0.0,0.0,0.0,11.122787,5.167918,4.045505,22.365551,2.083155,10.229015,0.0,0.23006,2.5124798,5.3928666,0.0,18.6853
78,9.430297,5.3096685,10.804104,4.071917,9.530118,8.600589,30.037031,5.0967975,6.532251,1.9433239,0.0,10.470167,3.4912724,9.9225,7.5786333
79,8.792388,3.0142999,13.276827,9.717895,12.491942,6.2051497,32.53687,6.616933,6.2768917,0.0,0.9511843,7.781993,2.1655505,5.9047356,12.693632
81,13.313668,5.1380014,10.465485,4.5924544,7.9397993,9.283478,23.766157,5.5160832,4.940112,0.3313076,0.16177362,6.801332,3.289792,5.3268895,15.284046
82,9.217339,4.017149,8.458764,5.0370693,5.2860208,5.447413,31.478703,9.4678135,8.116733,2.759664,0.0,8.671753,4.1014495,13.742574,7.919648
84,10.869727,8.399918,8.922738,7.4805713,10.872116,5.9620976,28.932238,8.226291,7.8301635,0.0,0.9072498,10.915152,1.4416487,10.938291,12.751204
85,1.7516904,4.39819,0.0,6.968737,16.34492,18.038885,17.42999,5.211236,17.360292,0.0,11.252771,3.672004,3.974224,0.0,16.705618
86,14.703544,4.495636,12.857223,4.9684806,10.265558,7.5467024,33.821026,7.191715,6.22949,0.0,1.4324777,14.640474,1.1128807,7.4906034,11.041135
87,14.727257,3.3568687,12.60989,5.997078,8.190482,3.6024542,31.066936,13.225326,2.7708194,0.24462928,3.0166016,10.793991,0.0,11.122502,8.613874
88,7.4172606,7.422406,8.747028,3.5185056,12.433434,6.34213,27.892906,12.098778,0.0,0.0,0.0,11.35373,2.3838127,8.176521,5.606604
89,14.018753,3.0760288,12.288853,4.193933,13.257438,9.521774,33.812202,9.121588,9.898104,1.1637706,0.0,10.78913,2.3101983,16.32379,9.0225115
90,10.897377,3.582302,8.710066,3.651027,10.183675,3.865559,31.502573,11.678115,6.8404374,0.0,0.0,10.457234,2.4154904,6.632196,8.04207
91,15.373071,2.56559,11.083388,0.0,17.67689,5.4799967,27.349234,12.92967,2.0253172,2.6669674,0.4713612,11.207056,0.03938055,5.348517,7.0577383
92,15.234435,5.8598495,9.737406,1.816454,12.65488,5.2003493,30.284658,7.0316057,7.74815,0.0,0.0,13.682575,3.524601,8.638338,8.7744665
94,11.642834,4.5477357,8.647213,3.128982,10.221688,6.9629016,30.583622,11.360403,5.140302,0.0,0.7899028,7.354845,2.138449,12.245543,10.68003
95,7.297513,3.0138927,9.33918,7.0652494,9.53612,15.621756,32.026398,10.49995,6.5614424,0.0,1.6144285,10.661683,0.20357396,8.694496,7.413516
96,7.8188834,3.2676344,13.108466,4.4173517,7.911242,13.414721,32.801163,11.279863,9.639059,0.0,1.6478076,8.554507,3.7390714,12.741549,12.215515
98,11.393843,5.5753713,12.538167,5.368488,13.223422,3.9775724,35.753403,6.251377,12.378655,4.726788,0.05855784,10.891468,2.4609613,7.0044265,6.7950587
100,10.158762,5.9365087,10.374876,6.4528685,6.7345037,5.4000835,32.071953,7.7968025,7.5950904,0.0,0.5708878,8.661168,3.9501665,9.493515,11.657464
101,8.567861,6.195285,10.766089,9.096141,11.206994,5.4296975,31.79887,8.068868,8.783527,0.76346177,0.0,10.768737,0.7754088,6.5477242,12.204465
102,5.965761,3.4704256,15.118681,9.340524,7.621192,15.542996,33.54147,7.719901,4.789052,0.6364857,5.613533,10.1285305,0.0,8.581318,11.675373
103,7.801825,7.940397,10.467141,8.100145,10.111576,12.720014,19.736261,4.04219,5.9625826,0.07666536,0.5497576,6.7408204,2.2341402,3.839691,12.61041
104,11.05709,2.3054295,11.164006,5.613304,11.102711,2.6254582,35.58589,8.531174,4.220813,0.0,0.0,10.339343,3.1297748,11.128729,8.516587
105,8.197731,3.9347224,8.140149,7.924826,7.850044,9.568533,29.46647,10.429829,1.4996707,0.11364323,1.7561562,8.474095,0.21001723,12.294847,6.9319315
106,10.68232,2.2567258,9.912062,7.22938,14.273355,7.147708,29.411503,4.445712,8.4527445,0.0,0.87435323,2.6869953,2.850232,4.5544977,14.697481
107,10.585621,5.5795503,9.450355,2.8352342,9.966221,4.1113334,31.632414,10.775053,0.7535603,0.0,0.0,8.779173,2.9575953,8.028834,6.747789
108,11.810904,4.5888224,8.350146,2.0986965,11.572461,5.112927,32.427986,11.263677,3.3186874,0.0,0.0,14.026966,2.9135382,7.4429374,9.253411
109,15.726404,8.789049,8.624569,7.311508,12.580663,9.441919,33.445076,8.600596,11.118459,0.0,3.235255,9.178869,2.3014455,9.252007,12.881053
110,11.742984,4.18015,14.369224,14.95401,12.044216,5.8277516,33.982464,11.092762,4.5840163,1.3859386,1.1169236,12.034034,0.0,11.161299,6.470142
111,9.818295,4.5453167,10.143273,5.2395983,12.468353,5.0053744,30.577032,9.208533,4.3380804,0.0,0.0,11.321673,1.0278064,7.3626657,6.073743
112,11.84253,6.750816,4.179748,15.715974,5.570099,29.577255,20.185637,3.9908824,9.381507,0.0,20.390364,5.2605886,1.305774,0.0,17.283855
113,7.0234923,3.4413548,8.085465,8.207068,7.5042,11.263464,33.197598,5.4866996,7.725199,0.12386422,2.9163673,11.288737,1.1858599,12.769722,12.292424
114,11.946165,1.8828043,15.050942,4.7114415,12.018092,3.438268,33.360657,7.8599873,6.8858323,0.22240524,0.0,8.321877,3.1806085,6.9938164,6.1244617
115,14.59564,2.7088304,8.137385,1.5198951,13.471827,11.405108,27.83339,13.091327,2.434971,1.0511534,0.0056328773,7.12358,8.735987,6.0384336,11.907832
116,11.32868,3.2583537,12.239964,3.8990686,9.128342,12.2877655,27.035412,16.983896,8.337867,0.0,0.0,14.593044,0.0,13.833497,7.018281
117,12.167852,5.4117775,9.728471,1.3342413,11.010607,8.157926,29.553713,8.249043,5.1903987,4.388981,0.0,12.013413,5.0649505,9.495307,7.7413
118,8.293178,5.4211273,11.843697,0.060995035,9.213655,7.0601416,24.119053,16.63538,1.0022951,0.0,0.0,13.199177,0.0,4.473018,9.983581
119,8.51037,3.196374,4.4396467,6.923365,11.832906,15.950274,15.73341,2.2879057,17.858547,0.0,14.211967,6.5583053,4.3443937,0.0,13.49884
120,13.986963,2.4730535,12.827981,17.559965,8.369094,12.890999,32.80156,13.688542,4.1241045,0.0,5.30855,14.845528,0.030228406,11.076701,8.204069
123,16.58281,5.31636,9.1072445,4.6704965,8.187096,3.8531713,33.334843,8.535258,6.2008615,0.0,0.0,7.4088407,0.0,5.623398,11.809449
124,11.610298,3.5373316,13.720973,9.733102,8.500307,3.1847672,33.9049,11.953883,7.192942,0.0,2.097553,10.745409,0.0,13.899715,9.139066
126,8.917336,1.8087891,11.091769,18.428123,9.038882,12.937384,31.769293,17.560143,7.614828,0.0,4.710914,15.4969,0.0,12.029869,15.332705
127,9.519614,4.3482723,14.129742,10.450435,16.223196,6.469461,31.605026,11.709032,4.5320826,0.0,2.791216,11.396448,5.0109835,5.2697496,8.768382
128,14.128807,0.0,13.0758915,5.587907,10.850593,7.005367,32.261024,8.414261,2.696639,0.7554018,0.2726377,7.8191376,0.0,3.4278,12.572984
129,0.0,1.3895725,1.6025672,6.911577,8.164078,10.58875,20.525858,4.829648,9.644645,0.6883305,17.913885,5.975962,9.717401,0.0,21.510746
133,13.188654,3.3153892,8.73455,3.1873698,11.371205,9.098287,31.763615,10.830345,4.342207,0.47761565,0.0,12.061239,4.8193064,9.445188,8.206341
135,11.900247,4.0031996,12.962906,9.540284,5.890415,18.180008,32.017815,10.588823,8.191296,3.8516948,5.3370647,18.525303,1.5793681,11.00627,11.654633
136,16.164291,8.763996,8.563798,4.6463466,11.66471,6.279516,30.270247,4.851662,5.662034,1.6998981,0.740487,5.583664,4.8281393,7.803543,14.751857
137,13.380529,4.6826806,8.5948925,5.557988,9.014855,8.695374,32.61934,12.730171,4.490621,2.1203208,0.3661009,9.311341,4.340018,8.890298,8.377326
138,12.199037,2.2393851,14.3264265,15.543661,11.890844,9.546603,31.095842,11.858654,2.1568236,0.0,3.321039,11.503736,0.0,10.896747,6.069097
139,6.192993,4.712126,9.928572,4.1395187,10.713037,3.5312762,30.909271,10.617855,5.800785,0.0,0.0,11.202621,5.009046,8.293886,8.247441
141,4.585138,3.3387766,0.0,10.09821,16.134462,18.822418,19.302025,4.10317,14.643108,0.0,20.5666,5.5018134,6.187466,0.0,16.44573
142,0.8558968,3.9074893,9.097029,30.066004,15.2719345,8.070435,35.4725,10.415505,3.218013,0.0,7.6922035,11.728932,4.6168003,8.376862,13.942178
144,7.055234,1.9603368,0.0,3.2539833,16.934175,7.832232,15.274337,0.6810176,15.997078,0.0,13.902564,4.166816,9.081277,0.0,18.43604
146,13.393847,4.88493,10.908839,1.0651628,11.846987,3.8674202,33.670437,11.23617,2.478247,0.637502,0.08595061,14.200665,0.0,10.498586,8.058165
147,13.913451,3.286459,11.80012,12.738567,5.418951,9.310257,29.752138,13.91219,8.513044,0.0,1.0246831,15.865835,1.1177012,13.613494,13.089635
149,2.7872813,3.6277027,0.0,2.7218795,18.611504,0.4948663,13.444942,4.197395,13.054139,0.0,9.217254,3.2601323,6.1206794,0.0,14.258805
150,10.210297,6.211205,14.157314,9.689876,12.533173,6.743665,24.787128,10.110994,5.4698625,0.0,4.3250475,9.172434,3.9686525,8.249649,11.553566
153,10.897381,4.150983,10.011709,2.010997,10.668502,10.175666,29.430603,12.936661,5.1679497,2.6150746,1.0149069,11.572223,3.1594255,10.762218,6.4342923
155,4.4702506,4.1975727,12.064308,5.163632,11.913341,5.6763005,26.75469,13.003824,0.0,0.0,0.6337384,11.131543,0.55491996,9.716186,3.8060937
158,11.038841,2.2240472,12.055055,7.070006,9.822727,5.6059637,29.388659,11.240379,4.863916,2.6654177,0.07398525,10.44626,5.0894947,13.415972,13.683711
159,14.007835,6.0874825,9.396586,4.24195,11.155652,6.180653,30.889023,6.9624605,6.455764,2.605601,0.0,11.721755,2.3677533,7.096801,10.5528345
161,8.942823,2.4654026,8.454146,2.81378,8.796892,6.651159,32.628574,9.774749,6.0178914,2.2371478,0.0,8.949453,3.8639672,8.44329,10.602535
163,9.508682,3.4193835,9.6777725,4.27444,7.2547817,2.128765,32.41932,11.8569765,3.4176936,0.0,0.0,11.388788,1.8189456,11.137911,10.239367
166,18.05452,1.9688934,14.206407,2.3532383,15.011444,3.680057,32.867207,12.075508,0.6170554,0.6494076,1.9071958,13.090325,0.0,6.8666873,7.364069
168,11.725313,3.762267,7.823877,1.8414994,10.809418,8.670254,30.112528,11.006159,7.498083,1.5084045,0.0,11.837357,3.675204,8.724459,9.133758
169,9.5515375,1.1758722,0.594628,6.294171,13.458126,4.728528,14.105277,2.4158368,13.739497,0.0,9.572885,1.8886392,7.078139,0.0,13.988185
170,13.686045,4.3279104,6.561969,3.1908703,9.3445835,6.6767645,27.645077,14.573354,0.7464582,0.12519072,0.30668116,12.524709,2.5401132,9.63902,7.576232
171,11.869663,4.987979,14.423411,5.321017,3.3115077,17.078505,27.489687,13.950783,9.698202,0.0,1.1129284,16.013166,0.0,10.568138,10.768475
175,4.2697496,4.5278673,11.813308,11.316485,1.3202388,21.097267,30.628061,10.99138,5.247137,0.0,5.920353,14.492327,0.0,14.608876,12.071053
176,12.122233,2.8103728,11.225146,5.4600964,8.506747,6.6149125,32.206615,10.641564,7.2316394,2.9007335,0.0,10.415967,3.6956496,11.980837,17.012632
178,7.4581676,2.9205084,8.866286,5.897938,9.447946,11.355548,27.755491,15.218694,4.8286343,0.88053954,0.0,9.229891,1.7669985,8.9171915,10.525587
182,6.6372685,3.4510288,11.811749,3.8651946,15.173245,3.3465233,33.042145,8.77677,2.7138965,0.0,0.0,8.386405,5.2924795,10.526655,5.666911
183,14.025103,5.346403,9.635862,3.9228764,11.435229,9.555258,33.942894,13.30668,7.9818106,0.82868457,1.9271371,10.89811,2.604211,10.282305,9.498566
188,10.599709,3.0230408,11.267293,4.92386,13.2323065,9.330355,33.708546,15.755628,10.715792,6.1553245,0.0,11.446353,6.8623776,15.373694,9.485861
189,13.8021145,2.0473537,12.60297,10.702,10.92508,10.064061,36.321224,10.392963,7.2613854,2.239684,4.686096,17.70888,1.2903256,11.366099,12.370788
190,4.9669294,7.3421326,0.360368,3.8361578,14.746178,11.990632,17.07241,5.8406534,14.762371,0.0,16.814264,8.944891,2.0602329,0.0,18.080465
193,16.70289,4.284555,10.560479,2.8684556,10.899363,6.0347667,32.721077,8.913179,4.351315,0.54866874,0.0,16.825655,2.5989237,7.659992,8.710002
197,14.029144,5.874138,7.3468256,2.4361415,8.493411,8.086392,32.39666,6.7316213,5.221005,0.0,0.0,8.54681,5.311229,7.4518266,12.860549
199,0.5970968,0.0,5.712938,13.039647,1.0460782,3.4482872,21.329615,5.1867104,10.470343,1.8654989,15.921606,4.8976254,0.88513446,3.2229228,8.912126
200,8.191819,1.4120533,8.568821,6.10479,11.942976,12.823075,30.961987,10.492228,10.594204,0.0,0.0,10.095393,0.0,5.3048596,11.6318
205,5.071089,5.171311,2.953949,5.431042,14.989501,13.176979,16.440626,4.391177,13.676487,0.0,11.68627,5.3146615,3.6828723,0.0,16.71469
