Paziente,770,89,1172,926,984,424,116,587,345,740,408,306,118,355,903,42,1901,1073,420,874
176,0.41127166,0.16468829,0.0,0.2250293,0.48459566,0.0,0.20444691,0.26019534,0.26848617,0.13858223,0.18084759,0.18806082,0.0,0.46599776,0.39225,0.39519227,0.1844908,0.238069,0.75545514,0.28837168
178,0.0,0.21212307,0.27849156,0.0,0.438262,0.13091758,0.8157345,0.16408172,0.46543202,0.11714867,0.09093824,0.0,0.19614531,0.662339,0.3486817,0.7047763,0.0,0.07037216,0.08338703,0.05935146
182,0.19214523,0.04497868,0.0,0.029261887,0.45205396,0.37582877,0.27805942,0.3954403,0.05293537,0.2362952,0.15741475,0.13920917,0.2184486,0.13822582,0.119277775,0.36076355,0.09319967,0.18695503,1.0073771,0.3282827
183,0.10171737,0.086342186,0.011176944,0.1668608,0.28952703,0.2205491,0.26739034,0.5279331,0.0058919564,0.09403455,0.27321848,0.2554395,0.4148581,0.08483687,0.078546315,0.10018729,0.028550431,0.042611778,0.47433978,0.32150894
188,0.07046351,0.0,0.094101444,0.0,0.2749509,0.2382124,0.35878104,0.34179932,0.0,0.19750753,0.07680552,0.1627233,0.49953127,0.0,0.0,0.04858446,0.1715836,0.0,1.1209939,0.32004863
189,0.3906174,0.39471674,0.15766555,0.402175,0.64840907,0.2405931,0.42173803,0.18741684,0.12828836,0.19485316,0.24442856,0.37089562,0.23147231,0.14686757,0.19908093,0.3180141,0.27494943,0.26614884,0.11087066,0.18300341
190,0.26351583,0.0,0.0,0.10109252,0.28052154,0.16094172,0.6012927,0.39337468,0.04465308,0.12669563,0.08367692,0.10441457,0.5994203,0.11049974,0.07361901,0.22041315,0.049385987,0.074051134,0.3047664,0.19344847
193,0.89779866,0.46800673,0.0,0.17505984,0.06994881,0.38356277,0.015808232,0.41088003,0.0028403737,0.31898645,0.42978317,0.4397948,0.106158,0.045323268,0.14516312,0.57964075,0.10023079,0.075021096,0.5491458,0.4077865
197,0.49987167,0.0,0.005049348,0.0,0.20571849,0.34503645,0.45579505,0.47130504,0.14924553,0.34291956,0.12804438,0.12491882,0.338601,0.24683096,0.055048544,0.36559233,0.20232026,0.06964835,0.96741706,0.5038942
199,0.0,0.35223073,0.122320145,0.28763723,0.3566404,0.12843046,0.049132645,0.0,0.0,0.0,0.0,0.32079047,0.2180591,0.0,0.06255135,0.16271013,0.0,0.012575053,0.22083557,0.13783339
200,0.4224031,0.30408645,0.0,0.12718402,0.5265742,0.410392,0.34111315,0.7456835,0.12016549,0.36165372,0.35960466,0.018590175,0.6744928,0.26571578,0.13640554,0.30679032,0.016786322,0.1584779,0.6189341,0.1572712
205,0.0,0.0,0.0,0.0,0.3714389,0.24906516,0.20275664,0.31807104,0.017369501,0.16212893,0.3133574,0.18807532,0.2960908,0.10700856,0.06828283,0.1765424,0.1330395,0.22104746,0.5437081,0.21739264
