Paziente,352,1542,1337,1221,370,1941
168,0.0,1787.5178,0.0,0.0,9708.443,78444.48
169,0.0,0.0,0.0,10003.475,6822.0044,52276.82
170,0.0,1316.4866,0.0,0.0,9134.857,76280.086
171,0.0,1230.0803,0.0,0.0,9438.674,66595.74
175,0.0,1422.0178,0.0,0.0,9863.779,79775.445
176,0.0,1694.2366,0.0,0.0,9707.967,83475.01
178,0.0,1642.6272,0.0,0.0,9133.107,81383.18
182,0.0,0.0,0.0,0.0,8622.561,69256.73
183,0.0,1275.6428,0.0,0.0,9435.076,80902.79
188,0.0,1343.346,0.0,0.0,9690.994,80317.88
189,0.0,331.76782,0.0,0.0,9496.705,70132.15
190,0.0,0.0,0.0,0.0,7418.2446,45889.133
193,0.0,1774.3616,0.0,0.0,9547.373,81267.6
197,0.0,937.84595,1857.8446,0.0,9847.025,73949.664
199,0.0,0.0,0.0,0.0,7738.1216,39733.355
200,0.0,2606.3616,0.0,0.0,9931.834,73636.12
205,0.0,0.0,0.0,6064.4897,6883.387,52192.727
